"date","club_1","goals_1","par_1","club_2","goals_2","par_2","tournament"
"27.08.2014","Estudiantes L.P.",3,,"Boca Juniors",1,,"Primera Division"
"27.08.2014","River Plate",3,,"Defensa y Justicia",0,,"Primera Division"
"27.08.2014","Atl. Rafaela",2,,"Newells Old Boys",3,,"Primera Division"
"27.08.2014","Rosario Central",0,,"Godoy Cruz",1,,"Primera Division"
"26.08.2014","Racing Club",1,,"Arsenal Sarandi",0,,"Primera Division"
"26.08.2014","Olimpo Bahia Blanca",1,,"Independiente",2,,"Primera Division"
"26.08.2014","Belgrano",0,,"Gimnasia L.P.",0,,"Primera Division"
"24.08.2014","Godoy Cruz",0,,"River Plate",4,,"Primera Division"
"24.08.2014","Boca Juniors",0,,"Atl. Rafaela",3,,"Primera Division"
"24.08.2014","Defensa y Justicia",1,,"Quilmes",1,,"Primera Division"
"24.08.2014","Lanus",2,,"Estudiantes L.P.",1,,"Primera Division"
"24.08.2014","San Lorenzo",0,,"Banfield",2,,"Primera Division"
"23.08.2014","Independiente",0,,"Velez Sarsfield",4,,"Primera Division"
"23.08.2014","Newells Old Boys",3,,"Belgrano",3,,"Primera Division"
"23.08.2014","Gimnasia L.P.",1,,"Rosario Central",2,,"Primera Division"
"22.08.2014","Tigre",4,,"Racing Club",0,,"Primera Division"
"22.08.2014","Arsenal Sarandi",1,,"Olimpo Bahia Blanca",0,,"Primera Division"
"18.08.2014","Atl. Rafaela",2,,"Lanus",1,,"Primera Division"
"18.08.2014","Quilmes",2,,"Godoy Cruz",2,,"Primera Division"
"17.08.2014","Belgrano",0,,"Boca Juniors",1,,"Primera Division"
"17.08.2014","River Plate",2,,"Rosario Central",0,,"Primera Division"
"17.08.2014","Racing Club",2,,"San Lorenzo",0,,"Primera Division"
"16.08.2014","Estudiantes L.P.",1,,"Independiente",0,,"Primera Division"
"16.08.2014","Velez Sarsfield",2,,"Arsenal Sarandi",1,,"Primera Division"
"16.08.2014","Banfield",2,,"Defensa y Justicia",3,,"Primera Division"
"16.08.2014","Olimpo Bahia Blanca",2,,"Tigre",1,,"Primera Division"
"15.08.2014","Newells Old Boys",1,,"Gimnasia L.P.",1,,"Primera Division"
"13.08.2014","Lanus",1,,"Belgrano",0,,"Primera Division"
"11.08.2014","Tigre",0,,"Velez Sarsfield",1,,"Primera Division"
"11.08.2014","Arsenal Sarandi",2,,"Estudiantes L.P.",1,,"Primera Division"
"10.08.2014","Gimnasia L.P.",1,,"River Plate",1,,"Primera Division"
"10.08.2014","Boca Juniors",0,,"Newells Old Boys",1,,"Primera Division"
"10.08.2014","Independiente",3,,"Atl. Rafaela",0,,"Primera Division"
"09.08.2014","Defensa y Justicia",1,,"Racing Club",3,,"Primera Division"
"08.08.2014","Rosario Central",3,,"Quilmes",1,,"Primera Division"
"08.08.2014","Godoy Cruz",3,,"Banfield",0,,"Primera Division"
"28.01.2013/2014","Boca Juniors",1,,"Velez Sarsfield",0,,"Primera Division"
"24.05.2013/2014","San Lorenzo",0,,"River Plate",1,,"Primera Division"
"24.05.2013/2014","Colon Santa FE",0,,"Atl. Rafaela",1,,"Primera Division"
"19.05.2013/2014","San Lorenzo",2,,"Velez Sarsfield",3,,"Primera Division"
"18.05.2013/2014","Lanus",1,,"Newells Old Boys",1,,"Primera Division"
"18.05.2013/2014","Gimnasia L.P.",0,,"Boca Juniors",1,,"Primera Division"
"18.05.2013/2014","River Plate",5,,"Quilmes",0,,"Primera Division"
"18.05.2013/2014","Tigre",2,,"Estudiantes L.P.",1,,"Primera Division"
"18.05.2013/2014","Arsenal Sarandi",1,,"Atl. Rafaela",2,,"Primera Division"
"18.05.2013/2014","Colon Santa FE",2,,"Olimpo Bahia Blanca",1,,"Primera Division"
"18.05.2013/2014","Godoy Cruz",2,,"Racing Club",1,,"Primera Division"
"17.05.2013/2014","Rosario Central",3,,"Argentinos Jrs",2,,"Primera Division"
"16.05.2013/2014","All Boys",0,,"Belgrano",0,,"Primera Division"
"11.05.2013/2014","Argentinos Jrs",0,,"River Plate",2,,"Primera Division"
"11.05.2013/2014","Boca Juniors",3,,"Lanus",1,,"Primera Division"
"11.05.2013/2014","Belgrano",0,,"Arsenal Sarandi",0,,"Primera Division"
"11.05.2013/2014","Quilmes",2,,"Gimnasia L.P.",0,,"Primera Division"
"10.05.2013/2014","Racing Club",0,,"Rosario Central",0,,"Primera Division"
"10.05.2013/2014","Velez Sarsfield",2,,"Colon Santa FE",0,,"Primera Division"
"10.05.2013/2014","Atl. Rafaela",1,,"Tigre",1,,"Primera Division"
"10.05.2013/2014","Newells Old Boys",4,,"All Boys",2,,"Primera Division"
"10.05.2013/2014","Estudiantes L.P.",3,,"San Lorenzo",0,,"Primera Division"
"09.05.2013/2014","Olimpo Bahia Blanca",3,,"Godoy Cruz",1,,"Primera Division"
"05.05.2013/2014","Tigre",2,,"Belgrano",1,,"Primera Division"
"04.05.2013/2014","All Boys",1,,"Boca Juniors",3,,"Primera Division"
"04.05.2013/2014","River Plate",3,,"Racing Club",2,,"Primera Division"
"04.05.2013/2014","Gimnasia L.P.",0,,"Lanus",0,,"Primera Division"
"04.05.2013/2014","Arsenal Sarandi",3,,"Newells Old Boys",2,,"Primera Division"
"03.05.2013/2014","San Lorenzo",2,,"Atl. Rafaela",0,,"Primera Division"
"03.05.2013/2014","Godoy Cruz",1,,"Velez Sarsfield",1,,"Primera Division"
"03.05.2013/2014","Rosario Central",0,,"Olimpo Bahia Blanca",0,,"Primera Division"
"03.05.2013/2014","Colon Santa FE",0,,"Estudiantes L.P.",2,,"Primera Division"
"02.05.2013/2014","Quilmes",1,,"Argentinos Jrs",0,,"Primera Division"
"30.04.2013/2014","Lanus",0,,"Tigre",0,,"Primera Division"
"27.04.2013/2014","Olimpo Bahia Blanca",1,,"River Plate",1,,"Primera Division"
"27.04.2013/2014","Boca Juniors",4,,"Arsenal Sarandi",2,,"Primera Division"
"27.04.2013/2014","Lanus",1,,"All Boys",0,,"Primera Division"
"27.04.2013/2014","Estudiantes L.P.",0,,"Godoy Cruz",1,,"Primera Division"
"26.04.2013/2014","Racing Club",0,,"Quilmes",1,,"Primera Division"
"26.04.2013/2014","Velez Sarsfield",4,,"Rosario Central",1,,"Primera Division"
"26.04.2013/2014","Argentinos Jrs",0,,"Gimnasia L.P.",2,,"Primera Division"
"26.04.2013/2014","Atl. Rafaela",1,,"Colon Santa FE",1,,"Primera Division"
"26.04.2013/2014","Belgrano",0,,"San Lorenzo",0,,"Primera Division"
"25.04.2013/2014","Newells Old Boys",2,,"Tigre",1,,"Primera Division"
"21.04.2013/2014","Gimnasia L.P.",2,,"All Boys",1,,"Primera Division"
"21.04.2013/2014","Godoy Cruz",3,,"Atl. Rafaela",0,,"Primera Division"
"20.04.2013/2014","Tigre",0,,"Boca Juniors",1,,"Primera Division"
"20.04.2013/2014","River Plate",1,,"Velez Sarsfield",0,,"Primera Division"
"20.04.2013/2014","Argentinos Jrs",0,,"Racing Club",1,,"Primera Division"
"20.04.2013/2014","Arsenal Sarandi",3,,"Lanus",1,,"Primera Division"
"20.04.2013/2014","Colon Santa FE",0,,"Belgrano",0,,"Primera Division"
"19.04.2013/2014","San Lorenzo",0,,"Newells Old Boys",0,,"Primera Division"
"19.04.2013/2014","Quilmes",0,,"Olimpo Bahia Blanca",1,,"Primera Division"
"19.04.2013/2014","Rosario Central",0,,"Estudiantes L.P.",0,,"Primera Division"
"17.04.2013/2014","Racing Club",0,,"Gimnasia L.P.",1,,"Primera Division"
"17.04.2013/2014","Belgrano",1,,"Godoy Cruz",2,,"Primera Division"
"17.04.2013/2014","All Boys",1,,"Arsenal Sarandi",1,,"Primera Division"
"16.04.2013/2014","Boca Juniors",0,,"San Lorenzo",0,,"Primera Division"
"16.04.2013/2014","Estudiantes L.P.",0,,"River Plate",0,,"Primera Division"
"16.04.2013/2014","Newells Old Boys",0,,"Colon Santa FE",1,,"Primera Division"
"16.04.2013/2014","Atl. Rafaela",2,,"Rosario Central",3,,"Primera Division"
"15.04.2013/2014","Velez Sarsfield",1,,"Quilmes",3,,"Primera Division"
"15.04.2013/2014","Olimpo Bahia Blanca",3,,"Argentinos Jrs",0,,"Primera Division"
"13.04.2013/2014","Colon Santa FE",0,,"Boca Juniors",0,,"Primera Division"
"13.04.2013/2014","River Plate",2,,"Atl. Rafaela",0,,"Primera Division"
"13.04.2013/2014","Gimnasia L.P.",2,,"Arsenal Sarandi",0,,"Primera Division"
"13.04.2013/2014","Godoy Cruz",0,,"Newells Old Boys",1,,"Primera Division"
"12.04.2013/2014","San Lorenzo",1,,"Lanus",4,,"Primera Division"
"12.04.2013/2014","Racing Club",1,,"Olimpo Bahia Blanca",1,,"Primera Division"
"12.04.2013/2014","Argentinos Jrs",2,,"Velez Sarsfield",1,,"Primera Division"
"12.04.2013/2014","Quilmes",1,,"Estudiantes L.P.",3,,"Primera Division"
"11.04.2013/2014","Rosario Central",0,,"Belgrano",0,,"Primera Division"
"11.04.2013/2014","Tigre",2,,"All Boys",0,,"Primera Division"
"08.04.2013/2014","Olimpo Bahia Blanca",0,,"Gimnasia L.P.",2,,"Primera Division"
"07.04.2013/2014","Estudiantes L.P.",1,,"Argentinos Jrs",0,,"Primera Division"
"06.04.2013/2014","Belgrano",2,,"River Plate",1,,"Primera Division"
"06.04.2013/2014","Boca Juniors",3,,"Godoy Cruz",0,,"Primera Division"
"06.04.2013/2014","All Boys",1,,"San Lorenzo",2,,"Primera Division"
"06.04.2013/2014","Arsenal Sarandi",0,,"Tigre",1,,"Primera Division"
"06.04.2013/2014","Atl. Rafaela",2,,"Quilmes",2,,"Primera Division"
"06.04.2013/2014","Newells Old Boys",0,,"Rosario Central",1,,"Primera Division"
"05.04.2013/2014","Velez Sarsfield",0,,"Racing Club",1,,"Primera Division"
"05.04.2013/2014","Lanus",1,,"Colon Santa FE",0,,"Primera Division"
"03.04.2013/2014","San Lorenzo",2,,"Arsenal Sarandi",0,,"Primera Division"
"03.04.2013/2014","Gimnasia L.P.",3,,"Tigre",1,,"Primera Division"
"02.04.2013/2014","River Plate",1,,"Newells Old Boys",0,,"Primera Division"
"02.04.2013/2014","Colon Santa FE",1,,"All Boys",0,,"Primera Division"
"02.04.2013/2014","Rosario Central",2,,"Boca Juniors",1,,"Primera Division"
"02.04.2013/2014","Godoy Cruz",1,,"Lanus",0,,"Primera Division"
"01.04.2013/2014","Racing Club",3,,"Estudiantes L.P.",3,,"Primera Division"
"01.04.2013/2014","Argentinos Jrs",0,,"Atl. Rafaela",0,,"Primera Division"
"01.04.2013/2014","Olimpo Bahia Blanca",1,,"Velez Sarsfield",2,,"Primera Division"
"01.04.2013/2014","Quilmes",1,,"Belgrano",0,,"Primera Division"
"30.03.2013/2014","Tigre",2,,"San Lorenzo",2,,"Primera Division"
"30.03.2013/2014","Boca Juniors",1,,"River Plate",2,,"Primera Division"
"30.03.2013/2014","Arsenal Sarandi",1,,"Colon Santa FE",0,,"Primera Division"
"30.03.2013/2014","Lanus",2,,"Rosario Central",1,,"Primera Division"
"29.03.2013/2014","Atl. Rafaela",2,,"Racing Club",2,,"Primera Division"
"29.03.2013/2014","Newells Old Boys",1,,"Quilmes",1,,"Primera Division"
"29.03.2013/2014","Velez Sarsfield",5,,"Gimnasia L.P.",1,,"Primera Division"
"28.03.2013/2014","Belgrano",0,,"Argentinos Jrs",0,,"Primera Division"
"28.03.2013/2014","Estudiantes L.P.",0,,"Olimpo Bahia Blanca",0,,"Primera Division"
"28.03.2013/2014","All Boys",0,,"Godoy Cruz",0,,"Primera Division"
"23.03.2013/2014","Quilmes",0,,"Boca Juniors",0,,"Primera Division"
"23.03.2013/2014","River Plate",2,,"Lanus",0,,"Primera Division"
"23.03.2013/2014","Gimnasia L.P.",2,,"San Lorenzo",1,,"Primera Division"
"23.03.2013/2014","Godoy Cruz",2,,"Arsenal Sarandi",1,,"Primera Division"
"22.03.2013/2014","Velez Sarsfield",1,,"Estudiantes L.P.",1,,"Primera Division"
"22.03.2013/2014","Rosario Central",2,,"All Boys",0,,"Primera Division"
"22.03.2013/2014","Argentinos Jrs",0,,"Newells Old Boys",0,,"Primera Division"
"22.03.2013/2014","Racing Club",2,,"Belgrano",0,,"Primera Division"
"21.03.2013/2014","Colon Santa FE",1,,"Tigre",0,,"Primera Division"
"21.03.2013/2014","Olimpo Bahia Blanca",2,,"Atl. Rafaela",1,,"Primera Division"
"17.03.2013/2014","Lanus",1,,"Quilmes",0,,"Primera Division"
"16.03.2013/2014","All Boys",3,,"River Plate",2,,"Primera Division"
"16.03.2013/2014","Boca Juniors",1,,"Argentinos Jrs",1,,"Primera Division"
"16.03.2013/2014","Newells Old Boys",2,,"Racing Club",0,,"Primera Division"
"16.03.2013/2014","Arsenal Sarandi",1,,"Rosario Central",1,,"Primera Division"
"16.03.2013/2014","Gimnasia L.P.",0,,"Estudiantes L.P.",1,,"Primera Division"
"15.03.2013/2014","San Lorenzo",0,,"Colon Santa FE",0,,"Primera Division"
"15.03.2013/2014","Belgrano",1,,"Olimpo Bahia Blanca",1,,"Primera Division"
"15.03.2013/2014","Tigre",0,,"Godoy Cruz",0,,"Primera Division"
"14.03.2013/2014","Atl. Rafaela",3,,"Velez Sarsfield",1,,"Primera Division"
"10.03.2013/2014","Rosario Central",1,,"Tigre",1,,"Primera Division"
"10.03.2013/2014","Quilmes",1,,"All Boys",2,,"Primera Division"
"09.03.2013/2014","Racing Club",1,,"Boca Juniors",2,,"Primera Division"
"09.03.2013/2014","River Plate",1,,"Arsenal Sarandi",0,,"Primera Division"
"09.03.2013/2014","Olimpo Bahia Blanca",1,,"Newells Old Boys",0,,"Primera Division"
"09.03.2013/2014","Godoy Cruz",1,,"San Lorenzo",1,,"Primera Division"
"08.03.2013/2014","Velez Sarsfield",3,,"Belgrano",1,,"Primera Division"
"08.03.2013/2014","Estudiantes L.P.",0,,"Atl. Rafaela",0,,"Primera Division"
"08.03.2013/2014","Argentinos Jrs",0,,"Lanus",2,,"Primera Division"
"08.03.2013/2014","Colon Santa FE",0,,"Gimnasia L.P.",0,,"Primera Division"
"06.03.2013/2014","Tigre",0,,"River Plate",0,,"Primera Division"
"06.03.2013/2014","San Lorenzo",2,,"Rosario Central",1,,"Primera Division"
"06.03.2013/2014","Arsenal Sarandi",0,,"Quilmes",2,,"Primera Division"
"05.03.2013/2014","Newells Old Boys",4,,"Velez Sarsfield",1,,"Primera Division"
"05.03.2013/2014","Boca Juniors",2,,"Olimpo Bahia Blanca",0,,"Primera Division"
"05.03.2013/2014","Belgrano",1,,"Estudiantes L.P.",1,,"Primera Division"
"05.03.2013/2014","Lanus",1,,"Racing Club",0,,"Primera Division"
"04.03.2013/2014","All Boys",0,,"Argentinos Jrs",0,,"Primera Division"
"04.03.2013/2014","Gimnasia L.P.",1,,"Atl. Rafaela",1,,"Primera Division"
"04.03.2013/2014","Colon Santa FE",1,,"Godoy Cruz",1,,"Primera Division"
"02.03.2013/2014","Estudiantes L.P.",0,,"Newells Old Boys",0,,"Primera Division"
"02.03.2013/2014","River Plate",1,,"San Lorenzo",0,,"Primera Division"
"02.03.2013/2014","Olimpo Bahia Blanca",2,,"Lanus",0,,"Primera Division"
"02.03.2013/2014","Quilmes",1,,"Tigre",0,,"Primera Division"
"01.03.2013/2014","Rosario Central",0,,"Colon Santa FE",1,,"Primera Division"
"01.03.2013/2014","Argentinos Jrs",2,,"Arsenal Sarandi",0,,"Primera Division"
"01.03.2013/2014","Atl. Rafaela",1,,"Belgrano",2,,"Primera Division"
"01.03.2013/2014","Velez Sarsfield",1,,"Boca Juniors",0,,"Primera Division"
"28.02.2013/2014","Racing Club",1,,"All Boys",1,,"Primera Division"
"28.02.2013/2014","Godoy Cruz",0,,"Gimnasia L.P.",2,,"Primera Division"
"24.02.2013/2014","Gimnasia L.P.",2,,"Belgrano",2,,"Primera Division"
"24.02.2013/2014","Tigre",0,,"Argentinos Jrs",0,,"Primera Division"
"24.02.2013/2014","Godoy Cruz",3,,"Rosario Central",0,,"Primera Division"
"23.02.2013/2014","Colon Santa FE",3,,"River Plate",1,,"Primera Division"
"23.02.2013/2014","Boca Juniors",1,,"Estudiantes L.P.",0,,"Primera Division"
"23.02.2013/2014","Newells Old Boys",4,,"Atl. Rafaela",1,,"Primera Division"
"23.02.2013/2014","San Lorenzo",1,,"Quilmes",0,,"Primera Division"
"22.02.2013/2014","Arsenal Sarandi",3,,"Racing Club",1,,"Primera Division"
"22.02.2013/2014","All Boys",1,,"Olimpo Bahia Blanca",0,,"Primera Division"
"22.02.2013/2014","Lanus",3,,"Velez Sarsfield",2,,"Primera Division"
"20.02.2013/2014","Atl. Rafaela",1,,"Boca Juniors",0,,"Primera Division"
"20.02.2013/2014","Rosario Central",3,,"Gimnasia L.P.",1,,"Primera Division"
"20.02.2013/2014","Belgrano",1,,"Newells Old Boys",1,,"Primera Division"
"19.02.2013/2014","River Plate",1,,"Godoy Cruz",2,,"Primera Division"
"19.02.2013/2014","Argentinos Jrs",0,,"San Lorenzo",2,,"Primera Division"
"19.02.2013/2014","Estudiantes L.P.",2,,"Lanus",1,,"Primera Division"
"19.02.2013/2014","Quilmes",0,,"Colon Santa FE",2,,"Primera Division"
"18.02.2013/2014","Racing Club",0,,"Tigre",1,,"Primera Division"
"18.02.2013/2014","Velez Sarsfield",3,,"All Boys",0,,"Primera Division"
"18.02.2013/2014","Olimpo Bahia Blanca",0,,"Arsenal Sarandi",2,,"Primera Division"
"16.02.2013/2014","Boca Juniors",2,,"Belgrano",3,,"Primera Division"
"16.02.2013/2014","Rosario Central",1,,"River Plate",1,,"Primera Division"
"16.02.2013/2014","Gimnasia L.P.",3,,"Newells Old Boys",0,,"Primera Division"
"16.02.2013/2014","Lanus",0,,"Atl. Rafaela",3,,"Primera Division"
"15.02.2013/2014","Colon Santa FE",1,,"Argentinos Jrs",0,,"Primera Division"
"15.02.2013/2014","San Lorenzo",1,,"Racing Club",0,,"Primera Division"
"15.02.2013/2014","Tigre",0,,"Olimpo Bahia Blanca",0,,"Primera Division"
"15.02.2013/2014","Arsenal Sarandi",1,,"Velez Sarsfield",3,,"Primera Division"
"15.02.2013/2014","All Boys",0,,"Estudiantes L.P.",1,,"Primera Division"
"14.02.2013/2014","Godoy Cruz",2,,"Quilmes",0,,"Primera Division"
"10.02.2013/2014","Belgrano",2,,"Lanus",2,,"Primera Division"
"09.02.2013/2014","River Plate",1,,"Gimnasia L.P.",0,,"Primera Division"
"09.02.2013/2014","Newells Old Boys",0,,"Boca Juniors",0,,"Primera Division"
"09.02.2013/2014","Quilmes",0,,"Rosario Central",1,,"Primera Division"
"08.02.2013/2014","Racing Club",3,,"Colon Santa FE",0,,"Primera Division"
"08.02.2013/2014","Atl. Rafaela",1,,"All Boys",1,,"Primera Division"
"08.02.2013/2014","Argentinos Jrs",2,,"Godoy Cruz",1,,"Primera Division"
"07.02.2013/2014","Olimpo Bahia Blanca",2,,"San Lorenzo",0,,"Primera Division"
"07.02.2013/2014","Velez Sarsfield",0,,"Tigre",0,,"Primera Division"
"07.02.2013/2014","Estudiantes L.P.",1,,"Arsenal Sarandi",0,,"Primera Division"
"15.12.2013/2014","Newells Old Boys",2,,"Lanus",2,,"Primera Division"
"15.12.2013/2014","Velez Sarsfield",0,,"San Lorenzo",0,,"Primera Division"
"09.12.2013/2014","Olimpo Bahia Blanca",1,,"Colon Santa FE",0,,"Primera Division"
"08.12.2013/2014","Quilmes",1,,"River Plate",1,,"Primera Division"
"08.12.2013/2014","Boca Juniors",1,,"Gimnasia L.P.",1,,"Primera Division"
"08.12.2013/2014","Estudiantes L.P.",0,,"Tigre",2,,"Primera Division"
"07.12.2013/2014","Atl. Rafaela",1,,"Arsenal Sarandi",1,,"Primera Division"
"07.12.2013/2014","Argentinos Jrs",1,,"Rosario Central",2,,"Primera Division"
"06.12.2013/2014","Racing Club",2,,"Godoy Cruz",0,,"Primera Division"
"06.12.2013/2014","Belgrano",1,,"All Boys",0,,"Primera Division"
"01.12.2013/2014","River Plate",1,,"Argentinos Jrs",0,,"Primera Division"
"01.12.2013/2014","Lanus",2,,"Boca Juniors",2,,"Primera Division"
"01.12.2013/2014","San Lorenzo",0,,"Estudiantes L.P.",0,,"Primera Division"
"01.12.2013/2014","Gimnasia L.P.",3,,"Quilmes",2,,"Primera Division"
"30.11.2013/2014","All Boys",3,,"Newells Old Boys",1,,"Primera Division"
"30.11.2013/2014","Arsenal Sarandi",1,,"Belgrano",4,,"Primera Division"
"30.11.2013/2014","Colon Santa FE",0,,"Velez Sarsfield",2,,"Primera Division"
"30.11.2013/2014","Tigre",3,,"Atl. Rafaela",1,,"Primera Division"
"29.11.2013/2014","Rosario Central",1,,"Racing Club",1,,"Primera Division"
"29.11.2013/2014","Godoy Cruz",0,,"Olimpo Bahia Blanca",1,,"Primera Division"
"25.11.2013/2014","Belgrano",2,,"Tigre",0,,"Primera Division"
"25.11.2013/2014","Estudiantes L.P.",1,,"Colon Santa FE",0,,"Primera Division"
"24.11.2013/2014","Racing Club",1,,"River Plate",0,,"Primera Division"
"24.11.2013/2014","Newells Old Boys",1,,"Arsenal Sarandi",1,,"Primera Division"
"24.11.2013/2014","Boca Juniors",0,,"All Boys",2,,"Primera Division"
"24.11.2013/2014","Lanus",0,,"Gimnasia L.P.",0,,"Primera Division"
"23.11.2013/2014","Atl. Rafaela",2,,"San Lorenzo",2,,"Primera Division"
"23.11.2013/2014","Olimpo Bahia Blanca",1,,"Rosario Central",0,,"Primera Division"
"23.11.2013/2014","Argentinos Jrs",1,,"Quilmes",1,,"Primera Division"
"22.11.2013/2014","Velez Sarsfield",2,,"Godoy Cruz",1,,"Primera Division"
"18.11.2013/2014","Colon Santa FE",0,,"Atl. Rafaela",1,,"Primera Division"
"18.11.2013/2014","Tigre",2,,"Newells Old Boys",1,,"Primera Division"
"17.11.2013/2014","Arsenal Sarandi",3,,"Boca Juniors",2,,"Primera Division"
"17.11.2013/2014","River Plate",1,,"Olimpo Bahia Blanca",3,,"Primera Division"
"17.11.2013/2014","Rosario Central",2,,"Velez Sarsfield",3,,"Primera Division"
"16.11.2013/2014","San Lorenzo",4,,"Belgrano",2,,"Primera Division"
"16.11.2013/2014","Godoy Cruz",2,,"Estudiantes L.P.",1,,"Primera Division"
"16.11.2013/2014","Quilmes",1,,"Racing Club",1,,"Primera Division"
"16.11.2013/2014","All Boys",2,,"Lanus",3,,"Primera Division"
"15.11.2013/2014","Gimnasia L.P.",0,,"Argentinos Jrs",0,,"Primera Division"
"11.11.2013/2014","Lanus",2,,"Arsenal Sarandi",0,,"Primera Division"
"10.11.2013/2014","Velez Sarsfield",0,,"River Plate",0,,"Primera Division"
"10.11.2013/2014","Racing Club",0,,"Argentinos Jrs",1,,"Primera Division"
"10.11.2013/2014","Belgrano",2,,"Colon Santa FE",0,,"Primera Division"
"10.11.2013/2014","Boca Juniors",2,,"Tigre",1,,"Primera Division"
"09.11.2013/2014","Newells Old Boys",1,,"San Lorenzo",1,,"Primera Division"
"09.11.2013/2014","Estudiantes L.P.",1,,"Rosario Central",1,,"Primera Division"
"09.11.2013/2014","All Boys",2,,"Gimnasia L.P.",1,,"Primera Division"
"09.11.2013/2014","Olimpo Bahia Blanca",0,,"Quilmes",1,,"Primera Division"
"08.11.2013/2014","Atl. Rafaela",3,,"Godoy Cruz",1,,"Primera Division"
"03.11.2013/2014","River Plate",1,,"Estudiantes L.P.",2,,"Primera Division"
"03.11.2013/2014","San Lorenzo",1,,"Boca Juniors",0,,"Primera Division"
"03.11.2013/2014","Quilmes",1,,"Velez Sarsfield",1,,"Primera Division"
"03.11.2013/2014","Tigre",2,,"Lanus",3,,"Primera Division"
"02.11.2013/2014","Gimnasia L.P.",1,,"Racing Club",3,,"Primera Division"
"02.11.2013/2014","Godoy Cruz",1,,"Belgrano",1,,"Primera Division"
"02.11.2013/2014","Rosario Central",3,,"Atl. Rafaela",2,,"Primera Division"
"02.11.2013/2014","Argentinos Jrs",4,,"Olimpo Bahia Blanca",0,,"Primera Division"
