,date,t1,id1,g1,g2,id2,t2,tourn
8962,2015.10.18,Olimpo Bahia Blanca,27,2,1,33,San Lorenzo,Primera Division
8963,2015.10.18,Tigre,39,3,1,8,Banfield,Primera Division
8964,2015.10.18,River Plate,31,1,1,1,Aldosivi,Primera Division
8965,2015.10.18,Racing Club,30,3,1,10,Boca Juniors,Primera Division
21164,2015.10.18,Sao Paulo,239,2,2,241,Vasco,Série A
21165,2015.10.18,Flamengo RJ,219,0,1,226,Internacional,Série A
21166,2015.10.18,Athletico-PR,203,1,4,214,Corinthians,Série A
21167,2015.10.18,Santos,237,3,1,223,Goias,Série A
21168,2015.10.18,Gremio,224,2,3,213,Chapecoense-SC,Série A
44576,2015.10.18,Nacional Asuncion,615,1,3,616,Olimpia Asuncion,Primera Division
44575,2015.10.18,Deportivo Santani,607,0,2,614,Libertad Asuncion,Primera Division
44574,2015.10.18,Cerro Porteno,604,1,0,620,San Lorenzo,Primera Division
21169,2015.10.18,Sport Recife,240,4,1,205,Atletico-MG,Série A
49624,2015.10.18,Union Comercio,740,2,2,704,Alianza Lima,Primera Division
49625,2015.10.18,U. de Deportes,739,3,0,712,Cesar Vallejo,Primera Division
40278,2015.10.18,Mushuc Runa,521,1,1,513,Guayaquil City,Serie A
59270,2015.10.18,Estudiantes Caracas,914,0,0,906,Caracas,Primera Division
59275,2015.10.18,Petare,927,0,1,919,La Guaira,Primera Division
59274,2015.10.18,Urena,934,1,1,931,Tucanes,Primera Division
59273,2015.10.18,Zulia,937,1,2,920,Lara,Primera Division
59272,2015.10.18,Portuguesa,928,2,1,923,Mineros,Primera Division
35104,2015.10.18,Ind. Medellin,416,1,0,430,Uniautonoma,Liga Aguila
35103,2015.10.18,Dep. Cali,410,1,0,427,Santa Fe,Liga Aguila
35101,2015.10.18,Dep. Pasto,411,0,0,412,Deportes Tolima,Liga Aguila
35100,2015.10.18,Once Caldas,422,1,0,409,Cucuta,Liga Aguila
35102,2015.10.18,Envigado,413,2,1,425,Petrolera,Liga Aguila
59269,2015.10.18,Carabobo,905,2,0,904,Atl. Venezuela,Primera Division
59268,2015.10.18,Aragua,902,2,2,911,Dep. Tachira,Primera Division
59271,2015.10.18,Estudiantes Merida,915,1,2,936,Zamora,Primera Division
8966,2015.10.19,Defensa y Justicia,15,0,0,41,Union de Santa Fe,Primera Division
49626,2015.10.20,Dep. Municipal,719,1,1,740,Union Comercio,Primera Division
49627,2015.10.20,Leon de Huanuco,726,2,4,722,Garcilaso,Primera Division
49628,2015.10.20,Cesar Vallejo,712,0,2,736,Sporting Cristal,Primera Division
49629,2015.10.20,FBC Melgar,721,1,0,710,Cajamarca,Primera Division
2476,2015.10.20,Huracan,20,1,0,811,Defensor Sp.,Copa Sudamericana
8967,2015.10.20,Temperley,38,1,3,18,Gimnasia L.P.,Primera Division
21170,2015.10.21,Sao Paulo,239,1,3,237,Santos,Copa do Brasil
21171,2015.10.21,Fluminense,220,2,1,230,Palmeiras,Copa do Brasil
59276,2015.10.21,Lara,920,0,0,919,La Guaira,Copa Venezuela
2477,2015.10.21,Athletico-PR,203,1,0,624,Sp. Luqueno,Copa Sudamericana
2478,2015.10.21,River Plate,31,3,1,213,Chapecoense-SC,Copa Sudamericana
49631,2015.10.21,U. San Martin,738,0,1,734,Sport Loreto,Primera Division
49630,2015.10.21,Juan Aurich,725,2,2,739,U. de Deportes,Primera Division
49632,2015.10.21,Alianza Lima,704,4,2,702,Alianza Atl.,Primera Division
35105,2015.10.22,Patriotas,423,0,1,403,Atl. Nacional,Liga Aguila
2479,2015.10.22,Independiente,22,0,1,427,Santa Fe,Copa Sudamericana
44577,2015.10.23,Rubio Nu,619,1,2,607,Deportivo Santani,Primera Division
40281,2015.10.23,LDU Loja,516,1,2,525,U. Catolica,Serie A
49635,2015.10.24,Cajamarca,710,3,0,704,Alianza Lima,Primera Division
40282,2015.10.24,Emelec,510,3,2,515,Ind. del Valle,Serie A
40283,2015.10.24,Guayaquil City,513,5,0,509,EL Nacional,Serie A
59277,2015.10.24,La Guaira,919,3,2,915,Estudiantes Merida,Primera Division
49636,2015.10.24,Sport Loreto,734,1,1,726,Leon de Huanuco,Primera Division
44579,2015.10.24,Sp. Luqueno,624,3,1,615,Nacional Asuncion,Primera Division
49634,2015.10.24,Ayacucho,707,1,2,721,FBC Melgar,Primera Division
49633,2015.10.24,U. de Deportes,739,2,0,738,U. San Martin,Primera Division
21172,2015.10.24,Palmeiras,230,0,2,240,Sport Recife,Série A
21173,2015.10.24,Figueirense,218,0,0,237,Santos,Série A
21174,2015.10.24,Fluminense,220,0,1,203,Athletico-PR,Série A
21175,2015.10.24,Internacional,226,1,0,227,Joinville,Série A
44578,2015.10.24,Diaz,608,2,0,604,Cerro Porteno,Primera Division
59281,2015.10.25,Mineros,923,1,1,905,Carabobo,Primera Division
44582,2015.10.25,Olimpia Asuncion,616,3,2,622,Sol de America,Primera Division
44581,2015.10.25,Libertad Asuncion,614,3,2,611,Guarani,Primera Division
59282,2015.10.25,Llaneros,921,0,0,909,Dep. Anzoategui,Primera Division
59286,2015.10.25,Zulia,937,2,1,928,Portuguesa,Primera Division
40284,2015.10.25,LDU Quito,518,1,1,521,Mushuc Runa,Serie A
40285,2015.10.25,Dep. Quito,508,0,1,503,Barcelona SC,Serie A
40286,2015.10.25,Aucas,502,0,0,507,Dep. Cuenca,Serie A
21178,2015.10.25,Corinthians,214,1,0,219,Flamengo RJ,Série A
59285,2015.10.25,Zamora,936,2,0,914,Estudiantes Caracas,Primera Division
59284,2015.10.25,Caracas,906,2,0,934,Urena,Primera Division
59283,2015.10.25,Dep. Tachira,911,7,0,927,Petare,Primera Division
59279,2015.10.25,Lara,920,0,2,930,Trujillanos,Primera Division
59280,2015.10.25,Atl. Venezuela,904,1,2,902,Aragua,Primera Division
44580,2015.10.25,San Lorenzo,620,1,5,606,Dep. Capiata,Primera Division
59278,2015.10.25,Tucanes,931,3,1,922,Metropolitanos,Primera Division
21177,2015.10.25,Coritiba,215,1,2,239,Sao Paulo,Série A
21180,2015.10.25,Goias,223,0,1,217,Cruzeiro,Série A
21179,2015.10.25,Chapecoense-SC,213,0,0,206,Avai,Série A
21176,2015.10.25,Vasco,241,0,0,224,Gremio,Série A
21181,2015.10.25,Atletico-MG,205,2,1,233,Ponte Preta,Série A
49637,2015.10.25,Garcilaso,722,0,0,733,Sport Huancayo,Primera Division
49638,2015.10.25,Union Comercio,740,1,2,712,Cesar Vallejo,Primera Division
49639,2015.10.25,Alianza Atl.,702,4,1,719,Dep. Municipal,Primera Division
49640,2015.10.25,Sporting Cristal,736,3,2,725,Juan Aurich,Primera Division
2480,2015.10.27,Defensor Sp.,811,0,0,20,Huracan,Copa Sudamericana
49644,2015.10.27,Alianza Lima,704,0,1,707,Ayacucho,Primera Division
49643,2015.10.27,Cesar Vallejo,712,1,0,702,Alianza Atl.,Primera Division
49641,2015.10.27,Sport Huancayo,733,2,0,734,Sport Loreto,Primera Division
35107,2015.10.27,Millonarios,421,0,0,413,Envigado,Liga Aguila
35108,2015.10.27,Cortulua,408,2,1,407,Chico,Liga Aguila
35106,2015.10.27,Patriotas,423,2,1,410,Dep. Cali,Liga Aguila
49642,2015.10.27,Leon de Huanuco,726,3,2,739,U. de Deportes,Primera Division
49645,2015.10.28,Juan Aurich,725,1,0,740,Union Comercio,Primera Division
35110,2015.10.28,Once Caldas,422,1,0,401,Aguilas,Liga Aguila
2481,2015.10.28,Sp. Luqueno,624,2,0,203,Athletico-PR,Copa Sudamericana
35111,2015.10.28,Atl. Nacional,403,1,0,425,Petrolera,Liga Aguila
49648,2015.10.28,U. San Martin,738,0,2,736,Sporting Cristal,Primera Division
49647,2015.10.28,FBC Melgar,721,5,1,713,Cienciano,Primera Division
49646,2015.10.28,Dep. Municipal,719,1,1,710,Cajamarca,Primera Division
59287,2015.10.28,La Guaira,919,1,0,920,Lara,Copa Venezuela
2482,2015.10.28,Chapecoense-SC,213,2,1,31,River Plate,Copa Sudamericana
21183,2015.10.28,Santos,237,3,1,239,Sao Paulo,Copa do Brasil
21182,2015.10.28,Palmeiras,230,2,1,220,Fluminense,Copa do Brasil
35109,2015.10.28,Deportes Tolima,412,3,2,430,Uniautonoma,Liga Aguila
40287,2015.10.28,Emelec,510,2,1,509,EL Nacional,Serie A
2483,2015.10.29,Santa Fe,427,1,1,22,Independiente,Copa Sudamericana
35114,2015.10.29,Dep. Pasto,411,3,2,415,Huila,Liga Aguila
35112,2015.10.29,Cucuta,409,1,1,419,La Equidad,Liga Aguila
35113,2015.10.29,Junior,418,2,0,416,Ind. Medellin,Liga Aguila
44583,2015.10.30,Nacional Asuncion,615,1,4,614,Libertad Asuncion,Primera Division
49649,2015.10.30,Cajamarca,710,2,1,712,Cesar Vallejo,Primera Division
40288,2015.10.30,Barcelona SC,503,0,0,502,Aucas,Serie A
8969,2015.10.30,Sarmiento Junin,36,1,2,26,Nueva Chicago,Primera Division
8968,2015.10.30,Godoy Cruz,19,1,3,13,Colon Santa FE,Primera Division
44584,2015.10.30,Dep. Capiata,606,2,0,608,Diaz,Primera Division
40289,2015.10.30,LDU Quito,518,2,0,508,Dep. Quito,Serie A
44585,2015.10.30,Deportivo Santani,607,2,6,611,Guarani,Primera Division
40290,2015.10.31,Mushuc Runa,521,2,1,516,LDU Loja,Serie A
49650,2015.10.31,Alianza Atl.,702,2,2,725,Juan Aurich,Primera Division
49651,2015.10.31,Sport Loreto,734,0,1,722,Garcilaso,Primera Division
49652,2015.10.31,Ayacucho,707,2,0,719,Dep. Municipal,Primera Division
49653,2015.10.31,Sporting Cristal,736,1,1,726,Leon de Huanuco,Primera Division
59288,2015.10.31,Dep. Anzoategui,909,2,0,931,Tucanes,Primera Division
8970,2015.10.31,Newells Old Boys,25,1,1,24,Lanus,Primera Division
59290,2015.10.31,Metropolitanos,922,1,3,906,Caracas,Primera Division
44586,2015.10.31,Sol de America,622,2,1,624,Sp. Luqueno,Primera Division
44587,2015.10.31,Rubio Nu,619,3,0,620,San Lorenzo,Primera Division
8975,2015.10.31,Racing Club,30,3,0,14,Crucero del Norte,Primera Division
35115,2015.10.31,Cortulua,408,0,3,422,Once Caldas,Liga Aguila
59289,2015.10.31,Estudiantes Merida,915,1,1,911,Dep. Tachira,Primera Division
35117,2015.10.31,Jaguares de Cordoba,417,0,2,423,Patriotas,Liga Aguila
21186,2015.10.31,Coritiba,215,1,1,218,Figueirense,Série A
35116,2015.10.31,Atl. Nacional,403,1,0,421,Millonarios,Liga Aguila
21184,2015.10.31,Sao Paulo,239,3,0,240,Sport Recife,Série A
8974,2015.10.31,Union de Santa Fe,41,0,0,34,San Martin S.J.,Primera Division
8973,2015.10.31,Velez Sarsfield,42,0,1,31,River Plate,Primera Division
8972,2015.10.31,Gimnasia L.P.,18,1,0,6,Atl. Rafaela,Primera Division
8971,2015.10.31,Belgrano,9,2,1,16,Estudiantes L.P.,Primera Division
59292,2015.10.31,Trujillanos,930,2,1,921,Llaneros,Primera Division
59291,2015.10.31,Aragua,902,1,2,923,Mineros,Primera Division
21185,2015.10.31,Ponte Preta,233,1,0,227,Joinville,Série A
21187,2015.10.31,Avai,206,1,1,217,Cruzeiro,Série A
40292,2015.11.01,U. Catolica,525,0,3,510,Emelec,Serie A
8976,2015.11.01,Aldosivi,1,1,0,22,Independiente,Primera Division
8977,2015.11.01,Banfield,8,2,1,32,Rosario Central,Primera Division
8978,2015.11.01,San Lorenzo,33,2,0,38,Temperley,Primera Division
40291,2015.11.01,Ind. del Valle,515,2,1,509,EL Nacional,Serie A
8980,2015.11.01,Quilmes,29,2,1,20,Huracan,Primera Division
21189,2015.11.01,Vasco,241,0,1,220,Fluminense,Série A
35122,2015.11.01,Chico,407,0,2,410,Dep. Cali,Liga Aguila
35121,2015.11.01,Deportes Tolima,412,2,0,418,Junior,Liga Aguila
35120,2015.11.01,Santa Fe,427,1,1,413,Envigado,Liga Aguila
21188,2015.11.01,Santos,237,2,1,230,Palmeiras,Série A
35119,2015.11.01,Uniautonoma,430,0,0,415,Huila,Liga Aguila
35118,2015.11.01,Aguilas,401,2,0,409,Cucuta,Liga Aguila
59297,2015.11.01,Carabobo,905,0,0,937,Zulia,Primera Division
59296,2015.11.01,Estudiantes Caracas,914,0,0,919,La Guaira,Primera Division
59295,2015.11.01,Petare,927,0,2,904,Atl. Venezuela,Primera Division
59294,2015.11.01,Portuguesa,928,2,0,920,Lara,Primera Division
59293,2015.11.01,Urena,934,2,5,936,Zamora,Primera Division
49654,2015.11.01,Cienciano,713,1,0,704,Alianza Lima,Primera Division
44588,2015.11.01,Cerro Porteno,604,1,3,616,Olimpia Asuncion,Primera Division
8979,2015.11.01,Boca Juniors,10,1,0,39,Tigre,Primera Division
49656,2015.11.01,U. de Deportes,739,2,0,733,Sport Huancayo,Primera Division
49655,2015.11.01,Union Comercio,740,1,2,738,U. San Martin,Primera Division
21190,2015.11.01,Atletico-MG,205,0,3,214,Corinthians,Série A
21191,2015.11.01,Chapecoense-SC,213,0,0,203,Athletico-PR,Série A
21193,2015.11.01,Goias,223,2,1,226,Internacional,Série A
21192,2015.11.01,Gremio,224,2,0,219,Flamengo RJ,Série A
8982,2015.11.02,Argentinos Jrs,4,0,1,27,Olimpo Bahia Blanca,Primera Division
35123,2015.11.02,Petrolera,425,1,1,416,Ind. Medellin,Liga Aguila
35124,2015.11.02,La Equidad,419,0,1,411,Dep. Pasto,Liga Aguila
40293,2015.11.02,Dep. Cuenca,507,1,1,513,Guayaquil City,Serie A
8981,2015.11.02,Arsenal Sarandi,5,1,0,15,Defensa y Justicia,Primera Division
44591,2015.11.03,Diaz,608,1,2,619,Rubio Nu,Primera Division
44589,2015.11.03,Guarani,611,4,0,615,Nacional Asuncion,Primera Division
44590,2015.11.03,Libertad Asuncion,614,1,0,622,Sol de America,Primera Division
49657,2015.11.03,Dep. Municipal,719,1,0,713,Cienciano,Primera Division
49658,2015.11.03,Cesar Vallejo,712,1,0,707,Ayacucho,Primera Division
59305,2015.11.04,Mineros,923,4,0,927,Petare,Primera Division
59304,2015.11.04,Zamora,936,4,0,922,Metropolitanos,Primera Division
59303,2015.11.04,Atl. Venezuela,904,1,0,915,Estudiantes Merida,Primera Division
59302,2015.11.04,Lara,920,3,1,921,Llaneros,Primera Division
59301,2015.11.04,Zulia,937,4,1,902,Aragua,Primera Division
59299,2015.11.04,Tucanes,931,2,0,930,Trujillanos,Primera Division
59298,2015.11.04,Caracas,906,2,1,909,Dep. Anzoategui,Primera Division
49662,2015.11.04,Alianza Lima,704,0,0,721,FBC Melgar,Primera Division
49661,2015.11.04,U. San Martin,738,2,1,702,Alianza Atl.,Primera Division
49660,2015.11.04,Garcilaso,722,4,2,739,U. de Deportes,Primera Division
59306,2015.11.04,Dep. Tachira,911,4,0,914,Estudiantes Caracas,Primera Division
59300,2015.11.04,Portuguesa,928,0,1,905,Carabobo,Primera Division
49659,2015.11.04,Leon de Huanuco,726,3,3,740,Union Comercio,Primera Division
44592,2015.11.04,San Lorenzo,620,3,2,607,Deportivo Santani,Primera Division
2484,2015.11.04,Sp. Luqueno,624,1,1,427,Santa Fe,Copa Sudamericana
49664,2015.11.05,Juan Aurich,725,0,0,710,Cajamarca,Primera Division
49663,2015.11.05,Sport Huancayo,733,5,3,736,Sporting Cristal,Primera Division
44593,2015.11.05,Olimpia Asuncion,616,1,2,606,Dep. Capiata,Primera Division
2485,2015.11.05,River Plate,31,0,1,20,Huracan,Copa Sudamericana
59307,2015.11.05,La Guaira,919,5,1,934,Urena,Primera Division
40294,2015.11.06,Guayaquil City,513,1,1,503,Barcelona SC,Serie A
35125,2015.11.06,Dep. Cali,410,1,4,422,Once Caldas,Liga Aguila
40298,2015.11.06,EL Nacional,509,0,2,525,U. Catolica,Serie A
40297,2015.11.06,LDU Loja,516,2,3,518,LDU Quito,Serie A
40295,2015.11.06,Ind. del Valle,515,4,1,521,Mushuc Runa,Serie A
8983,2015.11.06,Lanus,24,2,1,36,Sarmiento Junin,Primera Division
40296,2015.11.06,Emelec,510,6,0,507,Dep. Cuenca,Serie A
8986,2015.11.07,Colon Santa FE,13,2,1,18,Gimnasia L.P.,Primera Division
8987,2015.11.07,Estudiantes L.P.,16,2,0,41,Union de Santa Fe,Primera Division
8988,2015.11.07,San Martin S.J.,34,1,0,5,Arsenal Sarandi,Primera Division
8985,2015.11.07,Defensa y Justicia,15,1,1,19,Godoy Cruz,Primera Division
8984,2015.11.07,Olimpo Bahia Blanca,27,1,2,8,Banfield,Primera Division
49665,2015.11.07,FBC Melgar,721,0,0,719,Dep. Municipal,Primera Division
21196,2015.11.07,Athletico-PR,203,2,1,206,Avai,Série A
21197,2015.11.07,Fluminense,220,2,3,213,Chapecoense-SC,Série A
59309,2015.11.07,Dep. Anzoategui,909,2,4,936,Zamora,Primera Division
59308,2015.11.07,Metropolitanos,922,1,2,919,La Guaira,Primera Division
49668,2015.11.07,Alianza Atl.,702,1,0,726,Leon de Huanuco,Primera Division
49667,2015.11.07,Cienciano,713,0,1,712,Cesar Vallejo,Primera Division
21194,2015.11.07,Internacional,226,1,0,233,Ponte Preta,Série A
21195,2015.11.07,Corinthians,214,2,1,215,Coritiba,Série A
49666,2015.11.07,Sporting Cristal,736,0,0,722,Garcilaso,Primera Division
35128,2015.11.07,Santa Fe,427,1,0,403,Atl. Nacional,Liga Aguila
35126,2015.11.07,Huila,415,2,2,418,Junior,Liga Aguila
35127,2015.11.07,Ind. Medellin,416,2,0,421,Millonarios,Liga Aguila
44594,2015.11.07,San Lorenzo,620,1,2,608,Diaz,Primera Division
44595,2015.11.07,Cerro Porteno,604,1,3,614,Libertad Asuncion,Primera Division
44596,2015.11.07,Sol de America,622,2,4,611,Guarani,Primera Division
35129,2015.11.07,Cucuta,409,0,2,411,Dep. Pasto,Liga Aguila
35130,2015.11.07,Petrolera,425,2,0,412,Deportes Tolima,Liga Aguila
21198,2015.11.08,Palmeiras,230,0,2,241,Vasco,Série A
44599,2015.11.08,Rubio Nu,619,1,3,616,Olimpia Asuncion,Primera Division
59314,2015.11.08,Petare,927,0,2,937,Zulia,Primera Division
21199,2015.11.08,Flamengo RJ,219,4,1,223,Goias,Série A
35132,2015.11.08,Cortulua,408,0,0,401,Aguilas,Liga Aguila
59316,2015.11.08,Estudiantes Merida,915,1,1,923,Mineros,Primera Division
59317,2015.11.08,Aragua,902,3,1,928,Portuguesa,Primera Division
59313,2015.11.08,Trujillanos,930,1,0,906,Caracas,Primera Division
21200,2015.11.08,Figueirense,218,0,1,205,Atletico-MG,Série A
35133,2015.11.08,Uniautonoma,430,3,0,419,La Equidad,Liga Aguila
21202,2015.11.08,Joinville,227,0,0,237,Santos,Série A
21203,2015.11.08,Sport Recife,240,1,0,224,Gremio,Série A
59311,2015.11.08,Lara,920,1,1,905,Carabobo,Primera Division
59310,2015.11.08,Urena,934,1,3,911,Dep. Tachira,Primera Division
44598,2015.11.08,Deportivo Santani,607,2,1,615,Nacional Asuncion,Primera Division
44597,2015.11.08,Dep. Capiata,606,2,1,624,Sp. Luqueno,Primera Division
49672,2015.11.08,Cajamarca,710,1,1,738,U. San Martin,Primera Division
49671,2015.11.08,Ayacucho,707,2,1,725,Juan Aurich,Primera Division
49670,2015.11.08,Union Comercio,740,2,0,733,Sport Huancayo,Primera Division
49669,2015.11.08,U. de Deportes,739,0,0,734,Sport Loreto,Primera Division
21201,2015.11.08,Cruzeiro,217,2,1,239,Sao Paulo,Série A
59312,2015.11.08,Estudiantes Caracas,914,4,3,904,Atl. Venezuela,Primera Division
59315,2015.11.08,Llaneros,921,1,0,931,Tucanes,Primera Division
40299,2015.11.08,Aucas,502,2,2,508,Dep. Quito,Serie A
8993,2015.11.08,Rosario Central,32,3,1,10,Boca Juniors,Primera Division
8989,2015.11.08,River Plate,31,0,2,25,Newells Old Boys,Primera Division
35131,2015.11.08,Envigado,413,0,1,423,Patriotas,Liga Aguila
35134,2015.11.08,Chico,407,2,1,417,Jaguares de Cordoba,Liga Aguila
8990,2015.11.08,Tigre,39,0,0,30,Racing Club,Primera Division
8991,2015.11.08,Atl. Rafaela,6,0,1,33,San Lorenzo,Primera Division
8992,2015.11.08,Independiente,22,1,0,42,Velez Sarsfield,Primera Division
8994,2015.11.09,Temperley,38,0,0,4,Argentinos Jrs,Primera Division
8997,2015.11.09,Crucero del Norte,14,0,2,1,Aldosivi,Primera Division
8996,2015.11.09,Huracan,20,1,1,9,Belgrano,Primera Division
8995,2015.11.09,Nueva Chicago,26,2,1,29,Quilmes,Primera Division
35135,2015.11.11,Junior,418,2,0,427,Santa Fe,Copa Aguila
59318,2015.11.12,La Guaira,919,0,0,923,Mineros,Primera Division
49673,2015.11.15,Cienciano,713,1,1,707,Ayacucho,Primera Division
49674,2015.11.15,U. de Deportes,739,1,1,704,Alianza Lima,Primera Division
35136,2015.11.15,Jaguares de Cordoba,417,2,2,427,Santa Fe,Liga Aguila
21204,2015.11.15,Cruzeiro,217,3,0,240,Sport Recife,Série A
21205,2015.11.18,Athletico-PR,203,3,3,230,Palmeiras,Série A
21208,2015.11.18,Goias,223,1,3,215,Coritiba,Série A
21206,2015.11.18,Avai,206,2,1,227,Joinville,Série A
21207,2015.11.18,Ponte Preta,233,0,1,218,Figueirense,Série A
59323,2015.11.18,Dep. Tachira,911,2,3,922,Metropolitanos,Primera Division
59321,2015.11.18,Zamora,936,2,2,930,Trujillanos,Primera Division
59320,2015.11.18,Zulia,937,4,0,915,Estudiantes Merida,Primera Division
59325,2015.11.18,Mineros,923,4,0,914,Estudiantes Caracas,Primera Division
59324,2015.11.18,Atl. Venezuela,904,2,3,934,Urena,Primera Division
59319,2015.11.18,Tucanes,931,0,0,920,Lara,Primera Division
59326,2015.11.18,Carabobo,905,1,1,902,Aragua,Primera Division
59322,2015.11.18,Portuguesa,928,1,2,927,Petare,Primera Division
59327,2015.11.18,Caracas,906,0,0,921,Llaneros,Primera Division
59328,2015.11.19,La Guaira,919,2,1,909,Dep. Anzoategui,Primera Division
21211,2015.11.19,Vasco,241,1,1,214,Corinthians,Série A
21210,2015.11.19,Sao Paulo,239,4,2,205,Atletico-MG,Série A
21209,2015.11.19,Santos,237,0,0,219,Flamengo RJ,Série A
21212,2015.11.19,Chapecoense-SC,213,1,0,226,Internacional,Série A
35137,2015.11.19,Santa Fe,427,1,0,418,Junior,Copa Aguila
44600,2015.11.19,Sp. Luqueno,624,2,3,604,Cerro Porteno,Primera Division
8999,2015.11.19,Independiente,22,4,1,9,Belgrano,Primera Division
8998,2015.11.19,Tigre,39,1,4,13,Colon Santa FE,Primera Division
21213,2015.11.19,Gremio,224,1,0,220,Fluminense,Série A
49675,2015.11.20,Leon de Huanuco,726,2,0,710,Cajamarca,Primera Division
9002,2015.11.20,Racing Club,30,2,1,16,Estudiantes L.P.,Primera Division
9000,2015.11.20,Union de Santa Fe,41,1,2,1,Aldosivi,Primera Division
40300,2015.11.20,Dep. Cuenca,507,1,2,516,LDU Loja,Serie A
49676,2015.11.20,U. San Martin,738,3,0,707,Ayacucho,Primera Division
9001,2015.11.20,Gimnasia L.P.,18,5,1,34,San Martin S.J.,Primera Division
44602,2015.11.20,Nacional Asuncion,615,0,0,622,Sol de America,Primera Division
44601,2015.11.20,Diaz,608,0,1,607,Deportivo Santani,Primera Division
35139,2015.11.21,La Equidad,419,1,0,408,Cortulua,Liga Aguila
44603,2015.11.21,Olimpia Asuncion,616,3,2,620,San Lorenzo,Primera Division
21214,2015.11.21,Palmeiras,230,1,1,217,Cruzeiro,Série A
49679,2015.11.21,Cesar Vallejo,712,1,0,721,FBC Melgar,Primera Division
49678,2015.11.21,Sport Loreto,734,2,2,736,Sporting Cristal,Primera Division
49677,2015.11.21,Sport Huancayo,733,4,0,702,Alianza Atl.,Primera Division
40301,2015.11.21,U. Catolica,525,2,1,515,Ind. del Valle,Serie A
35138,2015.11.21,Cucuta,409,1,2,403,Atl. Nacional,Liga Aguila
21217,2015.11.22,Fluminense,220,3,1,206,Avai,Série A
21218,2015.11.22,Sport Recife,240,0,0,203,Athletico-PR,Série A
21219,2015.11.22,Flamengo RJ,219,1,1,233,Ponte Preta,Série A
59330,2015.11.22,Caracas,906,1,1,936,Zamora,Primera Division
59331,2015.11.22,Lara,920,0,2,919,La Guaira,Primera Division
59332,2015.11.22,Mineros,923,4,1,911,Dep. Tachira,Primera Division
35143,2015.11.22,Jaguares de Cordoba,417,1,2,412,Deportes Tolima,Liga Aguila
35144,2015.11.22,Junior,418,6,0,407,Chico,Liga Aguila
35142,2015.11.22,Once Caldas,422,0,1,430,Uniautonoma,Liga Aguila
49680,2015.11.22,Garcilaso,722,2,1,740,Union Comercio,Primera Division
49681,2015.11.22,Juan Aurich,725,2,2,713,Cienciano,Primera Division
49682,2015.11.22,Dep. Municipal,719,2,1,704,Alianza Lima,Primera Division
44605,2015.11.22,Guarani,611,4,2,604,Cerro Porteno,Primera Division
44604,2015.11.22,Sp. Luqueno,624,2,0,619,Rubio Nu,Primera Division
35141,2015.11.22,Huila,415,0,1,410,Dep. Cali,Liga Aguila
35140,2015.11.22,Dep. Pasto,411,0,3,401,Aguilas,Liga Aguila
35145,2015.11.22,Patriotas,423,1,0,425,Petrolera,Liga Aguila
59329,2015.11.22,Aragua,902,0,0,937,Zulia,Primera Division
21215,2015.11.22,Coritiba,215,1,0,237,Santos,Série A
21221,2015.11.22,Corinthians,214,6,1,239,Sao Paulo,Série A
40305,2015.11.22,Barcelona SC,503,3,0,509,EL Nacional,Serie A
40304,2015.11.22,Dep. Quito,508,0,3,513,Guayaquil City,Serie A
40303,2015.11.22,LDU Quito,518,0,2,502,Aucas,Serie A
35146,2015.11.22,Millonarios,421,1,0,427,Santa Fe,Liga Aguila
35147,2015.11.22,Ind. Medellin,416,2,0,413,Envigado,Liga Aguila
40302,2015.11.22,Mushuc Runa,521,2,2,510,Emelec,Serie A
21216,2015.11.22,Internacional,226,1,0,224,Gremio,Série A
21223,2015.11.22,Figueirense,218,0,0,213,Chapecoense-SC,Série A
21222,2015.11.22,Joinville,227,1,2,241,Vasco,Série A
21220,2015.11.22,Atletico-MG,205,2,2,223,Goias,Série A
44606,2015.11.23,Libertad Asuncion,614,3,3,606,Dep. Capiata,Primera Division
9004,2015.11.23,Lanus,24,2,1,25,Newells Old Boys,Primera Division
9003,2015.11.23,Quilmes,29,0,1,27,Olimpo Bahia Blanca,Primera Division
49683,2015.11.24,Sporting Cristal,736,2,2,721,FBC Melgar,Primera Division
9005,2015.11.24,Banfield,8,1,0,4,Argentinos Jrs,Primera Division
40306,2015.11.25,LDU Loja,516,2,4,510,Emelec,Serie A
49686,2015.11.25,Cesar Vallejo,712,4,2,734,Sport Loreto,Primera Division
21224,2015.11.25,Santos,237,1,0,230,Palmeiras,Copa do Brasil
49684,2015.11.25,Juan Aurich,725,1,3,722,Garcilaso,Primera Division
59333,2015.11.25,La Guaira,919,2,0,920,Lara,Primera Division
59334,2015.11.25,Zamora,936,3,1,906,Caracas,Primera Division
59335,2015.11.25,Dep. Tachira,911,2,0,923,Mineros,Primera Division
59336,2015.11.25,Zulia,937,1,1,902,Aragua,Primera Division
2486,2015.11.25,Santa Fe,427,0,0,624,Sp. Luqueno,Copa Sudamericana
49685,2015.11.25,U. San Martin,738,1,1,733,Sport Huancayo,Primera Division
49687,2015.11.26,Alianza Lima,704,2,0,736,Sporting Cristal,Primera Division
2487,2015.11.26,Huracan,20,2,2,31,River Plate,Copa Sudamericana
44607,2015.11.27,Rubio Nu,619,1,0,614,Libertad Asuncion,Primera Division
44608,2015.11.27,Deportivo Santani,607,1,1,622,Sol de America,Primera Division
40307,2015.11.27,U. Catolica,525,1,1,521,Mushuc Runa,Serie A
