,date,t1,g1,g2,t2,tourn
403,2003.11.22,Dep. Cuenca,1,2,EL Nacional,Serie A
404,2003.11.22,Barcelona SC,3,0,Dep. Quito,Serie A
405,2003.11.29,Emelec,4,1,LDU Quito,Serie A
406,2003.11.29,EL Nacional,2,3,Dep. Cuenca,Serie A
407,2003.11.29,Dep. Quito,1,0,Barcelona SC,Serie A
408,2003.12.04,Dep. Cuenca,4,1,Emelec,Serie A
409,2003.12.05,Barcelona SC,0,2,EL Nacional,Serie A
410,2003.12.06,Dep. Quito,1,0,LDU Quito,Serie A
411,2003.12.09,LDU Quito,5,0,Dep. Cuenca,Serie A
412,2003.12.09,EL Nacional,4,0,Dep. Quito,Serie A
413,2003.12.09,Barcelona SC,3,0,Emelec,Serie A
414,2003.12.13,LDU Quito,2,1,EL Nacional,Serie A
415,2003.12.13,Emelec,0,0,Dep. Quito,Serie A
416,2003.12.13,Dep. Cuenca,1,4,Barcelona SC,Serie A
417,2003.12.20,EL Nacional,5,2,Emelec,Serie A
418,2003.12.20,Dep. Quito,6,2,Dep. Cuenca,Serie A
419,2003.12.20,Barcelona SC,4,0,LDU Quito,Serie A
420,2004.02.05,LDU Quito,3,0,Espoli,Serie A
421,2004.02.05,Dep. Cuenca,0,0,EL Nacional,Serie A
422,2004.02.07,Macara,1,0,Emelec,Serie A
423,2004.02.07,Barcelona SC,0,2,Dep. Quito,Serie A
424,2004.02.07,Aucas,2,0,Olmedo,Serie A
425,2004.02.14,Espoli,1,1,Barcelona SC,Serie A
426,2004.02.14,Emelec,1,0,Aucas,Serie A
427,2004.02.14,EL Nacional,2,0,Macara,Serie A
428,2004.02.14,Dep. Quito,3,2,Dep. Cuenca,Serie A
429,2004.02.14,Olmedo,0,1,LDU Quito,Serie A
430,2004.02.17,Macara,0,0,Espoli,Serie A
431,2004.02.17,LDU Quito,2,3,Aucas,Serie A
432,2004.02.17,EL Nacional,3,1,Dep. Quito,Serie A
433,2004.02.17,Dep. Cuenca,2,0,Emelec,Serie A
434,2004.02.17,Barcelona SC,0,1,Olmedo,Serie A
435,2004.02.21,Dep. Quito,2,3,LDU Quito,Serie A
436,2004.02.21,Aucas,1,1,Barcelona SC,Serie A
