date,club_1,goals_1,par_1,club_2,goals_2,par_2,tournament
06.04.2016,Resende,2,,Ceara,2,,Copa do Brasil
06.04.2016,Princesa Solimoes,1,,Chapecoense-SC,2,,Copa do Brasil
05.04.2016,Coruripe,0,,Botafogo RJ,1,,Copa do Brasil
17.03.2016,Brasil de Pelotas,1,,Athletico-PR,1,,Copa do Brasil
17.03.2016,Ferroviaria,1,,Salgueiro,0,,Copa do Brasil
17.03.2016,Vitoria da Conquista,0,,Nautico,0,,Copa do Brasil
17.03.2016,Ypiranga FC,2,,Atletico GO,2,,Copa do Brasil
16.03.2016,Confianca,1,,Flamengo RJ,0,,Copa do Brasil
16.03.2016,Globo,0,,Bahia,0,,Copa do Brasil
16.03.2016,Imperatriz,1,,Fortaleza,1,,Copa do Brasil
16.03.2016,Rio Branco ES,0,,Santa Cruz,1,,Copa do Brasil
16.03.2016,Goianesia,1,,ABC,1,,Copa do Brasil
16.03.2016,Linense,1,,Botafogo PB,1,,Copa do Brasil
16.03.2016,Parauapebas,0,,Londrina,1,,Copa do Brasil
02.12.2015,Palmeiras,3,2.0,Santos,1,1.0,Copa do Brasil
25.11.2015,Santos,1,,Palmeiras,0,,Copa do Brasil
28.10.2015,Palmeiras,3,2.0,Fluminense,1,1.0,Copa do Brasil
28.10.2015,Santos,3,,Sao Paulo,1,,Copa do Brasil
21.10.2015,Fluminense,2,,Palmeiras,1,,Copa do Brasil
21.10.2015,Sao Paulo,1,,Santos,3,,Copa do Brasil
01.10.2015,Santos,3,,Figueirense,2,,Copa do Brasil
30.09.2015,Gremio,1,,Fluminense,1,,Copa do Brasil
30.09.2015,Palmeiras,3,,Internacional,2,,Copa do Brasil
30.09.2015,Vasco,1,,Sao Paulo,1,,Copa do Brasil
23.09.2015,Fluminense,0,,Gremio,0,,Copa do Brasil
23.09.2015,Sao Paulo,3,,Vasco,0,,Copa do Brasil
23.09.2015,Figueirense,0,,Santos,1,,Copa do Brasil
23.09.2015,Internacional,1,,Palmeiras,1,,Copa do Brasil
27.08.2015,Gremio,3,,Coritiba,1,,Copa do Brasil
27.08.2015,Ituano,1,,Internacional,2,,Copa do Brasil
26.08.2015,Corinthians,1,,Santos,2,,Copa do Brasil
26.08.2015,Cruzeiro,2,,Palmeiras,3,,Copa do Brasil
26.08.2015,Vasco,1,,Flamengo RJ,1,,Copa do Brasil
26.08.2015,Ceara,0,,Sao Paulo,3,,Copa do Brasil
26.08.2015,Figueirense,2,,Atletico-MG,1,,Copa do Brasil
26.08.2015,Paysandu PA,1,,Fluminense,2,,Copa do Brasil
20.08.2015,Sao Paulo,1,,Ceara,2,,Copa do Brasil
20.08.2015,Fluminense,2,,Paysandu PA,1,,Copa do Brasil
20.08.2015,Internacional,2,,Ituano,0,,Copa do Brasil
19.08.2015,Flamengo RJ,0,,Vasco,1,,Copa do Brasil
19.08.2015,Palmeiras,2,,Cruzeiro,1,,Copa do Brasil
19.08.2015,Santos,2,,Corinthians,0,,Copa do Brasil
19.08.2015,Atletico-MG,1,,Figueirense,1,,Copa do Brasil
19.08.2015,Coritiba,0,,Gremio,1,,Copa do Brasil
22.07.2015,America RN,2,,Vasco,3,,Copa do Brasil
22.07.2015,Ponte Preta,2,2.0,Coritiba,2,1.0,Copa do Brasil
22.07.2015,Santos,3,,Sport Recife,1,,Copa do Brasil
22.07.2015,Bahia,2,,Paysandu PA,0,,Copa do Brasil
22.07.2015,Tupi,1,,Ceara,2,,Copa do Brasil
21.07.2015,Criciuma,0,0.0,Gremio,2,1.0,Copa do Brasil
15.07.2015,ASA,0,,Palmeiras,1,,Copa do Brasil
15.07.2015,Nautico,0,,Flamengo RJ,2,,Copa do Brasil
15.07.2015,Paysandu PA,3,,Bahia,0,,Copa do Brasil
15.07.2015,Vasco,3,,America RN,1,,Copa do Brasil
15.07.2015,Ceara,0,,Tupi,0,,Copa do Brasil
14.07.2015,Botafogo RJ,0,,Figueirense,1,,Copa do Brasil
14.07.2015,Gremio,0,,Criciuma,1,,Copa do Brasil
27.05.2015,Flamengo RJ,1,,Nautico,1,,Copa do Brasil
27.05.2015,Palmeiras,0,,ASA,0,,Copa do Brasil
27.05.2015,Coritiba,2,,Ponte Preta,1,,Copa do Brasil
27.05.2015,Goias,3,,Ituano,1,,Copa do Brasil
20.05.2015,Bahia,3,,Luverdense,1,,Copa do Brasil
20.05.2015,Ceara,3,,America MG,0,,Copa do Brasil
20.05.2015,Sport Recife,2,,Santos,1,,Copa do Brasil
20.05.2015,Vasco,0,,Cuiaba Esporte,0,,Copa do Brasil
20.05.2015,Atletico GO,1,,America RN,0,,Copa do Brasil
20.05.2015,Figueirense,2,,Botafogo RJ,2,,Copa do Brasil
20.05.2015,Ituano,2,,Goias,0,,Copa do Brasil
19.05.2015,ABC,1,,Paysandu PA,2,,Copa do Brasil
19.05.2015,Vitoria,2,,ASA,2,,Copa do Brasil
13.05.2015,Coritiba,3,2.0,Fortaleza,1,1.0,Copa do Brasil
13.05.2015,Cuiaba Esporte,1,,Vasco,1,,Copa do Brasil
13.05.2015,Figueirense,2,,Avai,0,,Copa do Brasil
13.05.2015,Sport Recife,3,2.0,Chapecoense-SC,0,0.0,Copa do Brasil
13.05.2015,ASA,1,,Vitoria,1,,Copa do Brasil
13.05.2015,CRB,1,,Gremio,3,,Copa do Brasil
13.05.2015,Goias,3,,Independente,0,,Copa do Brasil
13.05.2015,Ponte Preta,4,,Moto Club,1,,Copa do Brasil
13.05.2015,Santos,1,,Maringa FC,0,,Copa do Brasil
12.05.2015,Luverdense,0,,Bahia,0,,Copa do Brasil
12.05.2015,Palmeiras,5,,Sampaio Correa,1,,Copa do Brasil
12.05.2015,America MG,1,,Ceara,1,,Copa do Brasil
12.05.2015,America RN,4,,Atletico GO,2,,Copa do Brasil
12.05.2015,Paysandu PA,1,,ABC,0,,Copa do Brasil
07.05.2015,Independente,1,,Goias,0,,Copa do Brasil
07.05.2015,Moto Club,1,,Ponte Preta,2,,Copa do Brasil
06.05.2015,Avai,1,,Figueirense,0,,Copa do Brasil
06.05.2015,Botafogo RJ,3,,Capivariano,0,,Copa do Brasil
06.05.2015,Chapecoense-SC,2,,Sport Recife,0,,Copa do Brasil
06.05.2015,Maringa FC,2,,Santos,2,,Copa do Brasil
06.05.2015,Athletico-PR,2,,Tupi,1,,Copa do Brasil
06.05.2015,Fortaleza,2,,Coritiba,1,,Copa do Brasil
30.04.2015,Atletico GO,2,,Coruripe,0,,Copa do Brasil
30.04.2015,Jacuipense,0,,Nautico,2,,Copa do Brasil
29.04.2015,Capivariano,1,,Botafogo RJ,2,,Copa do Brasil
29.04.2015,Sampaio Correa,1,,Palmeiras,1,,Copa do Brasil
28.04.2015,Portuguesa,1,,Ituano,2,,Copa do Brasil
28.04.2015,Tupi,1,,Athletico-PR,0,,Copa do Brasil
23.04.2015,Bragantino,0,,Criciuma,3,,Copa do Brasil
23.04.2015,Ituano,1,,Portuguesa,1,,Copa do Brasil
23.04.2015,Parana,0,0.0,Jacuipense,2,1.0,Copa do Brasil
22.04.2015,Salgueiro,0,,Flamengo RJ,2,,Copa do Brasil
16.04.2015,Fortaleza,2,,River-PI,1,,Copa do Brasil
16.04.2015,Sport Recife,4,,CENE,1,,Copa do Brasil
16.04.2015,Bahia,3,,Nacional-AM,2,,Copa do Brasil
16.04.2015,Bragantino,1,,Lajeadense,0,,Copa do Brasil
15.04.2015,Ceara,1,,Confianca,0,,Copa do Brasil
15.04.2015,Gremio,2,,Campinense,0,,Copa do Brasil
15.04.2015,Nautico,2,,Brasilia,0,,Copa do Brasil
15.04.2015,Vasco,3,,Rio Branco,2,,Copa do Brasil
15.04.2015,Boa,1,1.0,Moto Club,2,1.0,Copa do Brasil
15.04.2015,Athletico-PR,2,1.0,Remo,1,1.0,Copa do Brasil
15.04.2015,Botafogo RJ,4,,Botafogo PB,2,,Copa do Brasil
15.04.2015,Joinville,1,,Ituano,0,,Copa do Brasil
15.04.2015,Santos,1,,Londrina,0,,Copa do Brasil
15.04.2015,Madureira,3,,Maringa FC,1,,Copa do Brasil
14.04.2015,Avai,3,,Operario FC,1,,Copa do Brasil
14.04.2015,Vitoria,1,,Anapolina,1,,Copa do Brasil
02.04.2015,Nacional-AM,0,,Bahia,0,,Copa do Brasil
02.04.2015,Remo,1,,Athletico-PR,1,,Copa do Brasil
02.04.2015,Brasilia,0,,Nautico,1,,Copa do Brasil
02.04.2015,CRB,1,,Amadense,0,,Copa do Brasil
02.04.2015,Ponte Preta,3,,Vilhena,0,,Copa do Brasil
01.04.2015,Botafogo PB,2,,Botafogo RJ,2,,Copa do Brasil
01.04.2015,Campinense,1,,Gremio,2,,Copa do Brasil
01.04.2015,CENE,1,,Sport Recife,2,,Copa do Brasil
01.04.2015,Confianca,0,,Ceara,0,,Copa do Brasil
01.04.2015,Operario FC,0,,Avai,0,,Copa do Brasil
01.04.2015,Coruripe,1,,Atletico GO,1,,Copa do Brasil
01.04.2015,Globo,1,,America RN,5,,Copa do Brasil
01.04.2015,Jacuipense,0,,Parana,1,,Copa do Brasil
01.04.2015,Paysandu PA,2,,Aguia Negra,0,,Copa do Brasil
01.04.2015,Sampaio Correa,4,,Estrela do Norte,1,,Copa do Brasil
01.04.2015,Anapolina,1,,Vitoria,2,,Copa do Brasil
01.04.2015,Figueirense,2,,Princesa Solimoes,1,,Copa do Brasil
01.04.2015,Goias,1,,Santo Andre,0,,Copa do Brasil
01.04.2015,Ituano,3,,Joinville,0,,Copa do Brasil
01.04.2015,Rio Branco,1,,Vasco,2,,Copa do Brasil
01.04.2015,River-PI,0,,Fortaleza,1,,Copa do Brasil
31.03.2015,Piaui,1,,Salgueiro,5,,Copa do Brasil
19.03.2015,ABC,2,,Boavista,0,,Copa do Brasil
19.03.2015,Icasa,2,,Independente,0,,Copa do Brasil
19.03.2015,SER Caxias,0,,Capivariano,0,,Copa do Brasil
18.03.2015,Flamengo RJ,2,,Brasil de Pelotas,0,,Copa do Brasil
18.03.2015,Aguia Negra,2,,Paysandu PA,2,,Copa do Brasil
18.03.2015,Cuiaba Esporte,2,,Murici,0,,Copa do Brasil
18.03.2015,Luverdense,1,,Cabofriense,0,,Copa do Brasil
18.03.2015,Princesa Solimoes,2,,Figueirense,2,,Copa do Brasil
18.03.2015,Interporto,2,,Chapecoense-SC,5,,Copa do Brasil
18.03.2015,Real Noroeste,1,,Criciuma,4,,Copa do Brasil
18.03.2015,Lajeadense,2,,Bragantino,1,,Copa do Brasil
17.03.2015,Londrina,0,,Santos,1,,Copa do Brasil
05.03.2015,Cabofriense,1,,Luverdense,1,,Copa do Brasil
05.03.2015,Maringa FC,2,,Madureira,0,,Copa do Brasil
04.03.2015,Villa Nova MG,0,,Coritiba,3,,Copa do Brasil
04.03.2015,Vitoria da Conquista,1,,Palmeiras,4,,Copa do Brasil
04.03.2015,Alecrim,0,,Tupi,2,,Copa do Brasil
04.03.2015,Murici,3,,Cuiaba Esporte,2,,Copa do Brasil
04.03.2015,Capivariano,3,,SER Caxias,0,,Copa do Brasil
04.03.2015,Independente,5,,Icasa,0,,Copa do Brasil
04.03.2015,Santos AP,1,,Portuguesa,3,,Copa do Brasil
04.03.2015,Boavista,0,,ABC,1,,Copa do Brasil
03.03.2015,Vilhena,1,,Ponte Preta,1,,Copa do Brasil
25.02.2015,Brasil de Pelotas,1,,Flamengo RJ,2,,Copa do Brasil
25.02.2015,Sao Raimundo RR,1,,ASA,3,,Copa do Brasil
25.02.2015,Amadense,1,,CRB,2,,Copa do Brasil
25.02.2015,Estrela do Norte,3,,Sampaio Correa,2,,Copa do Brasil
25.02.2015,Moto Club,1,,Boa,1,,Copa do Brasil
25.02.2015,Luziania,0,,America MG,3,,Copa do Brasil
25.02.2015,Santo Andre,0,,Goias,1,,Copa do Brasil
22.02.2015,Real Noroeste,3,,Acreano,2,,Copa do Brasil
08.02.2015,Acreano,0,,Real Noroeste,1,,Copa do Brasil
26.11.2014,Cruzeiro,0,,Atletico-MG,1,,Copa do Brasil
12.11.2014,Atletico-MG,2,,Cruzeiro,0,,Copa do Brasil
05.11.2014,Atletico-MG,4,,Flamengo RJ,1,,Copa do Brasil
05.11.2014,Santos,3,,Cruzeiro,3,,Copa do Brasil
29.10.2014,Cruzeiro,1,,Santos,0,,Copa do Brasil
29.10.2014,Flamengo RJ,2,,Atletico-MG,0,,Copa do Brasil
16.10.2014,Santos,5,,Botafogo RJ,0,,Copa do Brasil
15.10.2014,ABC,3,,Cruzeiro,2,,Copa do Brasil
15.10.2014,Atletico-MG,4,,Corinthians,1,,Copa do Brasil
15.10.2014,Flamengo RJ,1,,America RN,0,,Copa do Brasil
01.10.2014,America RN,0,,Flamengo RJ,1,,Copa do Brasil
01.10.2014,Corinthians,2,,Atletico-MG,0,,Copa do Brasil
01.10.2014,Botafogo RJ,2,,Santos,3,,Copa do Brasil
01.10.2014,Cruzeiro,1,,ABC,0,,Copa do Brasil
04.09.2014,Atletico-MG,2,,Palmeiras,0,,Copa do Brasil
03.09.2014,Ceara,3,,Botafogo RJ,4,,Copa do Brasil
03.09.2014,Corinthians,3,,Bragantino,1,,Copa do Brasil
03.09.2014,Flamengo RJ,4,3.0,Coritiba,0,0.0,Copa do Brasil
03.09.2014,Athletico-PR,2,,America RN,0,,Copa do Brasil
03.09.2014,Santa Rita,1,,Cruzeiro,2,,Copa do Brasil
02.09.2014,ABC,2,,Vasco,1,,Copa do Brasil
28.08.2014,Gremio,0,,Santos,2,,Copa do Brasil
27.08.2014,Botafogo RJ,1,,Ceara,2,,Copa do Brasil
27.08.2014,Bragantino,1,,Corinthians,0,,Copa do Brasil
27.08.2014,Coritiba,3,,Flamengo RJ,0,,Copa do Brasil
27.08.2014,Palmeiras,0,,Atletico-MG,1,,Copa do Brasil
27.08.2014,America RN,3,,Athletico-PR,0,,Copa do Brasil
27.08.2014,Cruzeiro,5,,Santa Rita,0,,Copa do Brasil
26.08.2014,Vasco,1,,ABC,1,,Copa do Brasil
14.08.2014,Santa Cruz,1,,Santa Rita,1,,Copa do Brasil
14.08.2014,Santos,2,,Londrina,0,,Copa do Brasil
13.08.2014,Ceara,3,,Internacional,1,,Copa do Brasil
13.08.2014,Fluminense,2,,America RN,5,,Copa do Brasil
13.08.2014,Paysandu PA,2,,Coritiba,1,,Copa do Brasil
13.08.2014,Sao Paulo,1,,Bragantino,3,,Copa do Brasil
06.08.2014,America RN,0,,Fluminense,3,,Copa do Brasil
06.08.2014,Bahia,1,,Corinthians,0,,Copa do Brasil
06.08.2014,Santa Rita,3,,Santa Cruz,2,,Copa do Brasil
06.08.2014,Palmeiras,1,,Avai,0,,Copa do Brasil
31.07.2014,Coritiba,2,,Paysandu PA,0,,Copa do Brasil
31.07.2014,Londrina,2,,Santos,1,,Copa do Brasil
30.07.2014,Bragantino,1,,Sao Paulo,2,,Copa do Brasil
30.07.2014,Internacional,1,,Ceara,2,,Copa do Brasil
30.07.2014,Vasco,2,,Ponte Preta,1,,Copa do Brasil
30.07.2014,Novo Hamburgo,2,,ABC,0,,Copa do Brasil
24.07.2014,Sport Recife,3,,Paysandu PA,2,,Copa do Brasil
23.07.2014,Corinthians,3,,Bahia,0,,Copa do Brasil
23.07.2014,Ponte Preta,0,,Vasco,2,,Copa do Brasil
23.07.2014,Santa Cruz,2,,Botafogo PB,1,,Copa do Brasil
23.07.2014,ABC,1,,Novo Hamburgo,0,,Copa do Brasil
23.07.2014,Avai,0,,Palmeiras,2,,Copa do Brasil
23.07.2014,Ceara,1,,Chapecoense-SC,1,,Copa do Brasil
22.07.2014,Figueirense,2,2.0,Bragantino,2,1.0,Copa do Brasil
15.05.2014,Santos,4,,Princesa Solimoes,2,,Copa do Brasil
15.05.2014,Paysandu PA,2,,Sport Recife,1,,Copa do Brasil
14.05.2014,Botafogo PB,1,,Santa Cruz,1,,Copa do Brasil
14.05.2014,Internacional,4,,Cuiaba Esporte,1,,Copa do Brasil
14.05.2014,Palmeiras,3,,Sampaio Correa,0,,Copa do Brasil
14.05.2014,Atletico GO,1,,ABC,2,,Copa do Brasil
14.05.2014,Bahia,2,,America MG,1,,Copa do Brasil
14.05.2014,Chapecoense-SC,1,,Ceara,2,,Copa do Brasil
13.05.2014,Avai,2,,ASA,1,,Copa do Brasil
13.05.2014,Nautico,2,,America RN,0,,Copa do Brasil
08.05.2014,Princesa Solimoes,1,,Santos,2,,Copa do Brasil
08.05.2014,Barueri,3,,Londrina,3,,Copa do Brasil
07.05.2014,America MG,0,,Bahia,0,,Copa do Brasil
07.05.2014,Sampaio Correa,2,,Palmeiras,1,,Copa do Brasil
07.05.2014,Santa Cruz,3,,Lagarto,1,,Copa do Brasil
07.05.2014,Sao Paulo,3,,CRB,0,,Copa do Brasil
07.05.2014,Vasco,1,,Treze PB,1,,Copa do Brasil
07.05.2014,ABC,1,,Atletico GO,1,,Copa do Brasil
07.05.2014,Ceara,4,,Parnahyba,1,,Copa do Brasil
07.05.2014,ASA,3,,Avai,2,,Copa do Brasil
07.05.2014,Bragantino,2,,Figueirense,1,,Copa do Brasil
07.05.2014,Malucelli,0,,Novo Hamburgo,2,,Copa do Brasil
06.05.2014,America RN,3,,Nautico,0,,Copa do Brasil
06.05.2014,Ponte Preta,2,1.0,Parana,1,1.0,Copa do Brasil
01.05.2014,Brasilia,1,,Sport Recife,3,,Copa do Brasil
01.05.2014,Londrina,0,,Barueri,0,,Copa do Brasil
01.05.2014,Cuiaba Esporte,1,,Internacional,1,,Copa do Brasil
01.05.2014,Potiguar,2,,Santa Rita,5,,Copa do Brasil
01.05.2014,Novo Hamburgo,1,,Malucelli,0,,Copa do Brasil
30.04.2014,Nacional-AM,0,,Corinthians,3,,Copa do Brasil
30.04.2014,Parnahyba,0,,Ceara,1,,Copa do Brasil
30.04.2014,Treze PB,1,,Vasco,2,,Copa do Brasil
30.04.2014,Bahia,2,,Villa Nova MG,0,,Copa do Brasil
30.04.2014,Caldense,0,,Coritiba,2,,Copa do Brasil
24.04.2014,Vitoria,1,1.0,Malucelli,2,1.0,Copa do Brasil
24.04.2014,Santa Rita,2,,Potiguar,0,,Copa do Brasil
23.04.2014,CRB,2,,Sao Paulo,1,,Copa do Brasil
23.04.2014,Tupi,0,,Fluminense,3,,Copa do Brasil
23.04.2014,Brasiliense,4,,Princesa Solimoes,2,,Copa do Brasil
23.04.2014,America RN,2,,Boavista,0,,Copa do Brasil
22.04.2014,Joinville,2,,Novo Hamburgo,2,,Copa do Brasil
22.04.2014,Parana,1,,Ponte Preta,1,,Copa do Brasil
16.04.2014,Goias,0,,Botafogo PB,0,,Copa do Brasil
16.04.2014,Santos,3,,Mixto,0,,Copa do Brasil
16.04.2014,Vasco,1,,Resende,0,,Copa do Brasil
16.04.2014,Cuiaba Esporte,2,,Barbalha,0,,Copa do Brasil
16.04.2014,Princesa Solimoes,3,,Brasiliense,1,,Copa do Brasil
16.04.2014,Duque de Caxias,2,,Caldense,2,,Copa do Brasil
16.04.2014,Paysandu PA,2,,Maranhao,1,,Copa do Brasil
16.04.2014,Coritiba,2,,CENE,0,,Copa do Brasil
10.04.2014,Criciuma,2,,Londrina,1,,Copa do Brasil
10.04.2014,Fluminense,5,,Horizonte,0,,Copa do Brasil
10.04.2014,Parana,3,,Sao Bernardo,1,,Copa do Brasil
09.04.2014,Sao Paulo,3,,CSA,0,,Copa do Brasil
09.04.2014,Nacional-AM,2,,Sao Luiz,1,,Copa do Brasil
09.04.2014,Atletico GO,2,,Flamengo PI,2,,Copa do Brasil
09.04.2014,Barueri,0,,Goianesia,0,,Copa do Brasil
09.04.2014,Bragantino,1,,Lajeadense,0,,Copa do Brasil
09.04.2014,CRB,2,,Rondonopolis,0,,Copa do Brasil
09.04.2014,Figueirense,3,,Placido de Castro,1,,Copa do Brasil
09.04.2014,Lagarto,0,,Santa Cruz,1,,Copa do Brasil
09.04.2014,Sampaio Correa,3,,Interporto,1,,Copa do Brasil
09.04.2014,Treze PB,2,,Tombense,1,,Copa do Brasil
09.04.2014,Nautico,2,1.0,Sergipe,0,0.0,Copa do Brasil
09.04.2014,Novo Hamburgo,1,,Joinville,0,,Copa do Brasil
09.04.2014,Portuguesa,2,,Potiguar,1,,Copa do Brasil
09.04.2014,Guarani,1,,Santa Rita,2,,Copa do Brasil
08.04.2014,Rio Branco,0,,Chapecoense-SC,2,,Copa do Brasil
03.04.2014,Resende,0,,Vasco,0,,Copa do Brasil
03.04.2014,Paragominas,0,,ASA,4,,Copa do Brasil
02.04.2014,Mixto,0,,Santos,0,,Copa do Brasil
02.04.2014,Palmeiras,2,,Vilhena,0,,Copa do Brasil
02.04.2014,Naviraiense,1,,Avai,4,,Copa do Brasil
02.04.2014,Placido de Castro,0,,Figueirense,0,,Copa do Brasil
02.04.2014,ABC,4,,Desportiva Ferroviaria,1,,Copa do Brasil
02.04.2014,Barbalha,0,,Cuiaba Esporte,0,,Copa do Brasil
02.04.2014,Caldense,2,,Duque de Caxias,0,,Copa do Brasil
02.04.2014,Lajeadense,0,,Bragantino,0,,Copa do Brasil
02.04.2014,Maranhao,2,,Paysandu PA,2,,Copa do Brasil
02.04.2014,Santos AP,0,,America MG,3,,Copa do Brasil
02.04.2014,Botafogo PB,2,,Goias,0,,Copa do Brasil
02.04.2014,Potiguar,1,,Portuguesa,0,,Copa do Brasil
02.04.2014,Boavista,1,,America RN,2,,Copa do Brasil
02.04.2014,Santa Rita,0,,Guarani,0,,Copa do Brasil
20.03.2014,Horizonte,3,,Fluminense,1,,Copa do Brasil
20.03.2014,Sao Bernardo,1,,Parana,1,,Copa do Brasil
19.03.2014,Bahia De Feira,0,,Corinthians,2,,Copa do Brasil
19.03.2014,Villa Nova MG,1,,Bahia,1,,Copa do Brasil
19.03.2014,Londrina,2,,Criciuma,0,,Copa do Brasil
19.03.2014,Malucelli,1,,Vitoria,1,,Copa do Brasil
13.03.2014,CENE,2,,Coritiba,2,,Copa do Brasil
13.03.2014,Rondonopolis,2,,CRB,2,,Copa do Brasil
12.03.2014,CSA,0,,Sao Paulo,1,,Copa do Brasil
12.03.2014,Remo,1,,Internacional,6,,Copa do Brasil
12.03.2014,Nautico FC,1,,Ponte Preta,4,,Copa do Brasil
12.03.2014,Desportiva Ferroviaria,1,,ABC,0,,Copa do Brasil
12.03.2014,Flamengo PI,0,,Atletico GO,1,,Copa do Brasil
12.03.2014,Goianesia,2,,Barueri,2,,Copa do Brasil
12.03.2014,Interporto,2,,Sampaio Correa,2,,Copa do Brasil
12.03.2014,Juazeiro,0,,Tupi,2,,Copa do Brasil
12.03.2014,Sao Luiz,2,,Nacional-AM,2,,Copa do Brasil
12.03.2014,Sergipe,1,,Nautico,0,,Copa do Brasil
12.03.2014,Tombense,1,,Treze PB,1,,Copa do Brasil
12.03.2014,Vilhena,0,,Palmeiras,1,,Copa do Brasil
26.02.2014,Rio Branco,1,,Real Noroeste,0,,Copa do Brasil
19.02.2014,Real Noroeste,1,,Rio Branco,1,,Copa do Brasil
27.11.2013,Flamengo RJ,2,,Athletico-PR,0,,Copa do Brasil
20.11.2013,Athletico-PR,1,,Flamengo RJ,1,,Copa do Brasil
06.11.2013,Flamengo RJ,2,,Goias,1,,Copa do Brasil
06.11.2013,Gremio,0,,Athletico-PR,0,,Copa do Brasil
30.10.2013,Athletico-PR,1,,Gremio,0,,Copa do Brasil
30.10.2013,Goias,1,,Flamengo RJ,2,,Copa do Brasil
24.10.2013,Vasco,3,,Goias,2,,Copa do Brasil
23.10.2013,Athletico-PR,0,,Internacional,0,,Copa do Brasil
23.10.2013,Flamengo RJ,4,,Botafogo RJ,0,,Copa do Brasil
23.10.2013,Gremio,1,0.0,Corinthians,0,0.0,Copa do Brasil
26.09.2013,Internacional,1,,Athletico-PR,1,,Copa do Brasil
25.09.2013,Botafogo RJ,1,,Flamengo RJ,1,,Copa do Brasil
25.09.2013,Corinthians,0,,Gremio,0,,Copa do Brasil
25.09.2013,Goias,2,,Vasco,1,,Copa do Brasil
29.08.2013,Salgueiro,2,,Internacional,2,,Copa do Brasil
29.08.2013,Vasco,2,,Nacional-AM,1,,Copa do Brasil
28.08.2013,Athletico-PR,3,,Palmeiras,0,,Copa do Brasil
28.08.2013,Corinthians,2,,Luverdense,0,,Copa do Brasil
28.08.2013,Flamengo RJ,1,,Cruzeiro,0,,Copa do Brasil
28.08.2013,Gremio,2,,Santos,0,,Copa do Brasil
28.08.2013,Atletico-MG,2,,Botafogo RJ,2,,Copa do Brasil
28.08.2013,Goias,2,,Fluminense,0,,Copa do Brasil
22.08.2013,Botafogo RJ,4,,Atletico-MG,2,,Copa do Brasil
22.08.2013,Internacional,3,,Salgueiro,0,,Copa do Brasil
21.08.2013,Cruzeiro,2,,Flamengo RJ,1,,Copa do Brasil
21.08.2013,Fluminense,1,,Goias,0,,Copa do Brasil
21.08.2013,Luverdense,1,,Corinthians,0,,Copa do Brasil
21.08.2013,Palmeiras,1,,Athletico-PR,0,,Copa do Brasil
21.08.2013,Santos,1,,Gremio,0,,Copa do Brasil
20.08.2013,Nacional-AM,0,,Vasco,2,,Copa do Brasil
24.07.2013,Crac Go,0,,Santos,2,,Copa do Brasil
24.07.2013,Figueirense,1,1.0,Botafogo RJ,1,0.0,Copa do Brasil
24.07.2013,Nacional-AM,1,,Ponte Preta,0,,Copa do Brasil
24.07.2013,Athletico-PR,2,,Paysandu PA,1,,Copa do Brasil
18.07.2013,Luverdense,2,,Fortaleza,1,,Copa do Brasil
17.07.2013,ABC,1,,Goias,1,,Copa do Brasil
17.07.2013,America MG,1,,Internacional,1,,Copa do Brasil
17.07.2013,Flamengo RJ,2,,ASA,1,,Copa do Brasil
17.07.2013,Atletico GO,0,,Cruzeiro,1,,Copa do Brasil
17.07.2013,Criciuma,1,,Salgueiro,1,,Copa do Brasil
17.07.2013,Paysandu PA,0,,Athletico-PR,0,,Copa do Brasil
10.07.2013,ASA,0,,Flamengo RJ,2,,Copa do Brasil
10.07.2013,Internacional,3,,America MG,1,,Copa do Brasil
10.07.2013,Santos,1,,Crac Go,1,,Copa do Brasil
10.07.2013,Ponte Preta,0,,Nacional-AM,1,,Copa do Brasil
10.07.2013,Fortaleza,0,,Luverdense,0,,Copa do Brasil
09.07.2013,Cruzeiro,5,,Atletico GO,0,,Copa do Brasil
03.07.2013,Botafogo RJ,1,,Figueirense,0,,Copa do Brasil
03.07.2013,Goias,3,,ABC,0,,Copa do Brasil
02.07.2013,Salgueiro,0,,Criciuma,0,,Copa do Brasil
23.05.2013,Coritiba,1,,Nacional-AM,0,,Copa do Brasil
23.05.2013,Fortaleza,4,,Confianca,0,,Copa do Brasil
22.05.2013,Botafogo RJ,3,,CRB,0,,Copa do Brasil
22.05.2013,Cruzeiro,4,,Resende,0,,Copa do Brasil
22.05.2013,Santos,0,,Joinville,0,,Copa do Brasil
22.05.2013,Figueirense,3,,Arapongas,1,,Copa do Brasil
22.05.2013,Vitoria,1,,Salgueiro,1,,Copa do Brasil
21.05.2013,Sport Recife,2,,ABC,3,,Copa do Brasil
16.05.2013,Avai,0,,America MG,3,,Copa do Brasil
15.05.2013,Bahia,1,,Luverdense,0,,Copa do Brasil
15.05.2013,Flamengo RJ,2,,Campinense,1,,Copa do Brasil
15.05.2013,Internacional,2,,Santa Cruz,0,,Copa do Brasil
15.05.2013,Nacional-AM,4,,Coritiba,1,,Copa do Brasil
15.05.2013,Betim,0,,Crac Go,1,,Copa do Brasil
15.05.2013,Paysandu PA,0,,Naviraiense,2,,Copa do Brasil
15.05.2013,Criciuma,3,,Sao Bernardo,1,,Copa do Brasil
15.05.2013,Goias,1,,Santo Andre,0,,Copa do Brasil
15.05.2013,Salgueiro,0,,Vitoria,0,,Copa do Brasil
09.05.2013,Bragantino,1,,Ponte Preta,3,,Copa do Brasil
