,date,t1,g1,g2,t2,tourn
332,2003.05.04,River Plate,1,2,Defensor Sp.,Primera Division
333,2003.05.04,Liverpool M.,1,0,Bella Vista,Primera Division
334,2003.05.04,Fenix,3,3,Danubio,Primera Division
335,2003.05.09,Juventud,1,2,Central Esp.,Primera Division
336,2003.05.10,Maldonado,2,1,Liverpool M.,Primera Division
337,2003.05.10,Penarol,2,0,Tacuarembo,Primera Division
338,2003.05.10,Fenix,4,3,Villa Espanola,Primera Division
339,2003.05.11,Danubio,2,1,Wanderers,Primera Division
340,2003.05.11,Bella Vista,1,0,Colonia,Primera Division
341,2003.05.11,CA Cerro,2,2,Miramar,Primera Division
342,2003.05.11,Plaza Colonia,1,1,River Plate,Primera Division
343,2003.05.11,Defensor Sp.,0,3,Nacional,Primera Division
344,2003.05.16,Juventud,0,3,Fenix,Primera Division
345,2003.05.17,Villa Espanola,3,0,River Plate,Primera Division
346,2003.05.17,Nacional,2,0,Central Esp.,Primera Division
347,2003.05.18,Plaza Colonia,1,1,Bella Vista,Primera Division
348,2003.05.18,Miramar,1,4,Wanderers,Primera Division
349,2003.05.18,Maldonado,2,1,Tacuarembo,Primera Division
350,2003.05.18,Defensor Sp.,2,2,Liverpool M.,Primera Division
351,2003.05.18,Danubio,1,0,Colonia,Primera Division
352,2003.05.18,Penarol,5,1,CA Cerro,Primera Division
353,2003.05.24,Miramar,4,3,Tacuarembo,Primera Division
354,2003.05.24,Penarol,6,3,Fenix,Primera Division
355,2003.05.25,Central Esp.,2,1,Colonia,Primera Division
356,2003.05.25,Danubio,1,0,Bella Vista,Primera Division
357,2003.05.25,Defensor Sp.,4,2,Juventud,Primera Division
358,2003.05.25,CA Cerro,0,2,Nacional,Primera Division
359,2003.05.25,River Plate,0,1,Maldonado,Primera Division
360,2003.05.25,Wanderers,4,3,Plaza Colonia,Primera Division
361,2003.05.25,Liverpool M.,3,2,Villa Espanola,Primera Division
362,2003.05.30,Villa Espanola,4,3,Miramar,Primera Division
363,2003.05.31,Wanderers,2,2,Defensor Sp.,Primera Division
364,2003.05.31,Plaza Colonia,2,0,Juventud,Primera Division
365,2003.06.01,Maldonado,1,0,Colonia,Primera Division
366,2003.06.01,Tacuarembo,1,1,Danubio,Primera Division
367,2003.06.01,River Plate,0,1,CA Cerro,Primera Division
368,2003.06.01,Liverpool M.,3,1,Fenix,Primera Division
369,2003.06.01,Bella Vista,1,0,Central Esp.,Primera Division
370,2003.06.01,Nacional,3,1,Penarol,Primera Division
371,2003.06.14,Miramar,0,2,Central Esp.,Primera Division
372,2003.06.14,Colonia,0,6,Penarol,Primera Division
373,2003.06.15,River Plate,1,2,Danubio,Primera Division
374,2003.06.15,Plaza Colonia,5,2,Villa Espanola,Primera Division
375,2003.06.15,Liverpool M.,2,0,Juventud,Primera Division
376,2003.06.15,Fenix,2,3,Tacuarembo,Primera Division
377,2003.06.15,CA Cerro,4,0,Wanderers,Primera Division
378,2003.06.15,Bella Vista,0,2,Defensor Sp.,Primera Division
379,2003.06.15,Nacional,4,2,Maldonado,Primera Division
380,2003.06.20,Wanderers,2,1,Juventud,Primera Division
381,2003.06.20,Danubio,3,2,Nacional,Primera Division
382,2003.06.22,Central Esp.,0,1,Liverpool M.,Primera Division
383,2003.06.22,Defensor Sp.,0,2,Miramar,Primera Division
384,2003.06.22,Fenix,3,1,Bella Vista,Primera Division
385,2003.06.22,Maldonado,1,0,Plaza Colonia,Primera Division
386,2003.06.22,Penarol,2,1,River Plate,Primera Division
387,2003.06.22,Tacuarembo,3,1,CA Cerro,Primera Division
388,2003.06.22,Villa Espanola,0,0,Colonia,Primera Division
389,2003.06.27,Nacional,1,1,Villa Espanola,Primera Division
390,2003.06.28,Wanderers,2,3,Fenix,Primera Division
391,2003.06.28,Plaza Colonia,0,4,Danubio,Primera Division
392,2003.06.28,Central Esp.,1,1,River Plate,Primera Division
393,2003.06.29,Colonia,1,2,Juventud,Primera Division
394,2003.06.29,CA Cerro,1,2,Liverpool M.,Primera Division
