date,club_1,goals_1,par_1,club_2,goals_2,par_2,tournament
15.06.2017,Comerciantes Unidos,1,,Cajamarca,0,,Primera Division
15.06.2017,Alianza Atl.,1,,FBC Melgar,0,,Primera Division
14.06.2017,Alianza Lima,4,,Ayacucho,0,,Primera Division
14.06.2017,Dep. Municipal,1,,Union Comercio,0,,Primera Division
14.06.2017,Juan Aurich,1,,U. de Deportes,1,,Primera Division
13.06.2017,Garcilaso,1,,Sporting Cristal,0,,Primera Division
13.06.2017,Sport Huancayo,2,,AD Cantolao,0,,Primera Division
11.06.2017,FBC Melgar,1,,Alianza Lima,0,,Primera Division
11.06.2017,Union Comercio,2,,Juan Aurich,2,,Primera Division
10.06.2017,AD Cantolao,0,,Dep. Municipal,2,,Primera Division
10.06.2017,Sport Rosario,1,,Comerciantes Unidos,1,,Primera Division
10.06.2017,Sporting Cristal,2,,U. San Martin,1,,Primera Division
10.06.2017,Ayacucho,2,,Garcilaso,1,,Primera Division
09.06.2017,Cajamarca,1,,Sport Huancayo,1,,Primera Division
